#{"t_start": 1595253571.1360445, "env_id": "NovelGridworld-v0"}
r,l,t
46,5,1053.921212
45,6,1053.998169
50,1,1054.012162
47,4,1054.068129
39,12,1054.220041
49,2,1054.247026
38,13,1054.419925
30,21,1054.674778
38,13,1054.830688
40,11,1054.962612
47,4,1055.019579
44,7,1055.113525
32,19,1055.352389
47,4,1055.400359
49,2,1055.425347
44,7,1055.509299
46,5,1055.57326
44,7,1055.658211
47,4,1055.706183
50,1,1055.719179
47,4,1055.772147
47,4,1055.823119
46,5,1055.883084
47,4,1055.931054
50,1,1055.943048
46,5,1056.005013
50,1,1056.021004
44,7,1056.119945
41,10,1056.244873
35,16,1056.446756
48,3,1056.483736
48,3,1056.523713
46,5,1056.586677
42,9,1056.698612
41,10,1056.821541
48,3,1056.85852
49,2,1056.881505
48,3,1056.920484
50,1,1056.933475
47,4,1056.985446
40,11,1057.131363
46,5,1057.20332
31,20,1057.476163
45,6,1057.555117
37,14,1057.748006
44,7,1057.840953
47,4,1057.894923
39,12,1058.052832
37,14,1058.239724
31,20,1058.535554
49,2,1058.55954
42,9,1058.667476
46,5,1058.730439
47,4,1058.780412
42,9,1058.972303
49,2,1059.002285
50,1,1059.021273
47,4,1059.094231
50,1,1059.109222
47,4,1059.164191
46,5,1059.243146
44,7,1059.379066
40,11,1059.554965
44,7,1059.679893
45,6,1059.778837
50,1,1059.798825
39,12,1059.979721
44,7,1060.094654
43,8,1060.211587
42,9,1060.346508
49,2,1060.375492
49,2,1060.405476
47,4,1060.462442
49,2,1060.496424
47,4,1060.560387
49,2,1060.590368
45,6,1060.672321
47,4,1060.727289
47,4,1060.786255
38,13,1060.964153
34,17,1061.21201
38,13,1061.408896
47,4,1061.459868
27,24,1061.797673
40,11,1061.963576
42,9,1062.103498
44,7,1062.198442
49,2,1062.226428
50,1,1062.240418
48,3,1062.282393
49,2,1062.31138
39,12,1062.472285
41,10,1062.625195
23,28,1063.026963
34,17,1063.271823
29,22,1063.587641
49,2,1063.615624
48,3,1063.658599
36,15,1063.862483
33,18,1064.174896
46,5,1064.23986
41,10,1064.378779
50,1,1064.39477
38,13,1064.658904
46,5,1064.724229
46,5,1064.796881
44,7,1064.889824
39,12,1065.07072
34,17,1065.302585
49,2,1065.330569
50,1,1065.344561
30,21,1065.684864
44,7,1065.778412
36,15,1065.976297
47,4,1066.037262
33,18,1066.294115
46,5,1066.373068
49,2,1066.413047
43,8,1066.571954
45,6,1066.676893
47,4,1066.738858
45,6,1066.832803
39,12,1067.11464
39,12,1067.368494
46,5,1067.460441
46,5,1067.533399
41,10,1067.690309
50,1,1067.704301
50,1,1067.720292
47,4,1067.77626
42,9,1067.911181
42,9,1068.039108
35,16,1068.264979
48,3,1068.310951
40,11,1068.466862
43,8,1068.578797
42,9,1068.706723
49,2,1068.743701
41,10,1068.917602
45,6,1069.026539
50,1,1069.054522
44,7,1069.179454
48,3,1069.245413
39,12,1069.552236
41,10,1069.726135
44,7,1069.836072
49,2,1069.869052
50,1,1069.887042
46,5,1069.962999
47,4,1070.025964
43,8,1070.150891
49,2,1070.179873
48,3,1070.225847
42,9,1070.379758
28,23,1070.866482
26,25,1071.296231
25,26,1071.674012
49,2,1071.705994
35,16,1071.952852
47,4,1072.014816
47,4,1072.080779
43,8,1072.203708
49,2,1072.23669
48,3,1072.279664
48,3,1072.32264
44,7,1072.427578
43,8,1072.544512
48,3,1072.588488
37,14,1072.807359
48,3,1072.85933
40,11,1073.046223
48,3,1073.106187
39,12,1073.335055
50,1,1073.352046
35,16,1073.583912
46,5,1073.65587
40,11,1073.821776
39,12,1074.005668
33,18,1074.321486
47,4,1074.393445
30,21,1074.733248
37,14,1074.95712
48,3,1075.005092
31,20,1075.373879
41,10,1075.572765
40,11,1075.77265
41,10,1075.94855
48,3,1076.00252
50,1,1076.020507
46,5,1076.111454
45,6,1076.213397
43,8,1076.340324
43,8,1076.474246
48,3,1076.526217
36,15,1076.776071
29,22,1077.146857
43,8,1077.332751
27,24,1077.753509
43,8,1077.900426
35,16,1078.180264
48,3,1078.234232
49,2,1078.272209
36,15,1078.501076
41,10,1078.635999
47,4,1078.691967
40,11,1078.849876
45,6,1078.936826
37,14,1079.150703
48,3,1079.199675
42,9,1079.336596
49,2,1079.36458
49,2,1079.391563
38,13,1079.584454
47,4,1079.64142
45,6,1079.722372
49,2,1079.749359
41,10,1079.893274
47,4,1079.959237
49,2,1079.993217
48,3,1080.041189
38,13,1080.234077
33,18,1080.485934
36,15,1080.695812
34,17,1080.929676
46,5,1081.000635
49,2,1081.030619
47,4,1081.090585
43,8,1081.206519
36,15,1081.410399
39,12,1081.5823
46,5,1081.65526
44,7,1081.751204
42,9,1081.879131
46,5,1081.948089
40,11,1082.102001
48,3,1082.151973
36,15,1082.361851
42,9,1082.492777
26,25,1082.835578
43,8,1082.944515
40,11,1083.103425
38,13,1083.289317
49,2,1083.317301
50,1,1083.333291
46,5,1083.409249
43,8,1083.522182
46,5,1083.589144
39,12,1083.760047
46,5,1083.84
43,8,1083.965927
47,4,1084.019895
40,11,1084.185801
45,6,1084.267752
50,1,1084.281744
49,2,1084.310729
47,4,1084.364699
45,6,1084.452646
37,14,1084.649534
50,1,1084.663525
49,2,1084.691508
45,6,1084.778458
39,12,1084.946361
40,11,1085.103272
45,6,1085.193219
41,10,1085.334138
32,19,1085.600984
34,17,1085.840846
30,21,1086.140673
41,10,1086.286589
42,9,1086.415514
47,4,1086.474481
48,3,1086.520455
41,10,1086.678363
45,6,1086.764315
44,7,1086.861258
47,4,1086.916226
45,6,1087.003175
35,16,1087.231047
48,3,1087.27402
42,9,1087.402945
48,3,1087.445922
46,5,1087.523876
36,15,1087.730756
37,14,1087.928642
46,5,1087.999601
36,15,1088.228469
50,1,1088.246459
42,9,1088.371388
38,13,1088.55628
40,11,1088.704195
33,18,1088.957049
43,8,1089.068986
42,9,1089.202909
47,4,1089.257876
45,6,1089.342827
48,3,1089.382803
37,14,1089.586688
36,15,1089.924494
39,12,1090.121379
36,15,1090.376231
47,4,1090.439196
43,8,1090.577116
46,5,1090.661067
47,4,1090.732026
49,2,1090.767008
44,7,1090.879941
45,6,1090.983881
47,4,1091.050844
49,2,1091.081824
48,3,1091.132796
30,21,1091.480594
46,5,1091.563549
49,2,1091.595529
50,1,1091.611521
46,5,1091.693475
41,10,1091.85338
48,3,1091.901354
47,4,1091.968316
37,14,1092.196183
38,13,1092.409061
47,4,1092.477021
34,17,1092.744867
46,5,1092.825821
47,4,1092.894779
34,17,1093.178617
48,3,1093.228587
36,15,1093.472446
41,10,1093.635353
26,25,1094.037127
49,2,1094.071101
48,3,1094.121073
42,9,1094.276984
44,7,1094.388918
47,4,1094.453882
42,9,1094.606792
41,10,1094.768699
19,32,1095.305391
37,14,1095.536257
43,8,1095.664183
47,4,1095.727146
39,12,1095.911041
48,3,1095.955015
48,3,1096.001988
33,18,1096.288823
45,6,1096.383767
47,4,1096.45073
48,3,1096.498703
44,7,1096.613636
45,6,1096.70958
40,11,1096.883483
43,8,1097.025398
48,3,1097.081367
33,18,1097.382192
43,8,1097.50712
48,3,1097.556093
46,5,1097.635047
49,2,1097.667031
43,8,1097.82394
48,3,1097.894897
42,9,1098.044811
45,6,1098.137756
46,5,1098.211715
42,9,1098.342639
42,9,1098.471565
50,1,1098.487557
39,12,1098.659456
43,8,1098.77339
49,2,1098.802374
37,14,1099.003258
33,18,1099.259111
50,1,1099.274104
49,2,1099.305084
42,9,1099.430012
46,5,1099.50297
46,5,1099.572929
43,8,1099.691861
38,13,1099.874756
36,15,1100.085639
50,1,1100.103625
36,15,1100.3175
36,15,1100.572354
47,4,1100.640316
42,9,1100.851193
18,33,1101.336913
37,14,1101.530803
48,3,1101.572778
49,2,1101.603759
35,16,1101.833626
40,11,1101.988537
47,4,1102.047505
50,1,1102.063494
45,6,1102.154442
47,4,1102.214406
39,12,1102.386308
37,14,1102.585194
38,13,1102.763092
47,4,1102.820059
49,2,1102.848042
49,2,1102.877026
33,18,1103.131878
36,15,1103.345755
25,26,1103.710544
48,3,1103.75552
47,4,1103.819482
46,5,1103.89044
42,9,1104.018368
49,2,1104.047351
50,1,1104.063343
46,5,1104.136299
46,5,1104.211257
47,4,1104.268223
41,10,1104.406144
44,7,1104.506086
44,7,1104.60603
40,11,1104.763939
47,4,1104.821905
37,14,1105.017792
49,2,1105.047775
46,5,1105.12273
49,2,1105.150715
48,3,1105.195689
49,2,1105.226672
41,10,1105.370587
45,6,1105.465534
45,6,1105.558483
39,12,1105.75037
49,2,1105.786347
45,6,1105.88929
44,7,1105.997226
42,9,1106.139146
30,21,1106.486944
47,4,1106.551907
49,2,1106.584899
48,3,1106.636859
42,9,1106.780775
41,10,1106.96367
42,9,1107.133573
50,1,1107.155559
44,7,1107.387425
40,11,1107.654272
39,12,1107.898131
48,3,1107.956098
44,7,1108.079028
44,7,1108.217947
42,9,1108.397845
42,9,1108.562747
47,4,1108.634707
39,12,1108.824596
40,11,1108.996498
41,10,1109.144412
37,14,1109.386275
40,11,1109.586159
47,4,1109.656119
44,7,1109.773052
29,22,1110.135842
38,13,1110.351716
46,5,1110.437668
42,9,1110.593578
50,1,1110.612565
50,1,1110.630556
42,9,1110.787465
43,8,1110.931383
38,13,1111.127271
47,4,1111.183237
35,16,1111.419102
42,9,1111.551025
23,28,1111.986773
44,7,1112.095711
47,4,1112.165673
44,7,1112.297595
45,6,1112.39154
32,19,1112.678375
50,1,1112.698363
34,17,1113.193078
45,6,1113.323006
48,3,1113.371976
33,18,1113.666805
44,7,1113.774744
43,8,1113.966633
48,3,1114.0246
46,5,1114.154524
32,19,1114.569286
44,7,1114.729193
49,2,1114.779166
35,16,1115.029019
49,2,1115.063001
44,7,1115.168939
45,6,1115.278876
33,18,1115.72362
44,7,1115.938496
47,4,1116.015451
39,12,1116.237324
50,1,1116.260311
28,23,1116.862964
48,3,1116.942917
46,5,1117.050855
47,4,1117.139804
47,4,1117.223756
49,2,1117.276725
40,11,1117.541572
48,3,1117.601537
44,7,1117.738458
43,8,1117.864385
40,11,1118.033289
47,4,1118.092254
50,1,1118.114242
33,18,1118.486027
47,4,1118.575975
50,1,1118.595964
49,2,1118.639938
36,15,1118.98574
33,18,1119.309552
41,10,1119.488451
30,21,1119.907208
39,12,1120.138074
40,11,1120.368942
48,3,1120.428907
35,16,1120.757718
32,19,1121.107516
49,2,1121.142497
42,9,1121.319397
32,19,1121.761139
38,13,1121.991008
50,1,1122.009996
27,24,1122.471729
44,7,1122.646631
48,3,1122.711592
38,13,1122.932464
34,17,1123.230293
42,9,1123.401194
46,5,1123.49414
44,7,1123.655049
50,1,1123.68403
47,4,1123.762988
40,11,1123.965868
45,6,1124.053817
32,19,1124.378631
42,9,1124.542536
42,9,1124.741421
44,7,1124.897332
40,11,1125.109212
43,8,1125.242132
45,6,1125.33308
49,2,1125.369059
41,10,1125.527968
46,5,1125.599926
50,1,1125.61592
45,6,1125.709863
31,20,1126.004693
46,5,1126.081648
25,26,1126.719281
7,44,1127.641751
33,18,1128.055512
46,5,1128.185437
45,6,1128.31736
41,10,1128.49126
48,3,1128.538234
43,8,1128.676153
32,19,1128.97498
30,21,1129.364757
33,18,1129.638598
40,11,1129.812498
48,3,1129.865468
34,17,1130.172291
37,14,1130.412154
46,5,1130.492107
48,3,1130.535081
45,6,1130.636026
48,3,1130.683996
48,3,1130.73097
42,9,1130.855897
48,3,1130.895874
10,41,1131.421571
49,2,1131.450555
50,1,1131.466546
38,13,1131.643443
42,9,1131.771368
44,7,1131.870311
38,13,1132.049211
9,42,1132.620879
36,15,1132.841754
34,17,1133.081614
47,4,1133.134583
23,28,1133.510375
48,3,1133.547345
48,3,1133.585323
39,12,1133.762224
47,4,1133.823186
50,1,1133.839178
36,15,1134.032065
34,17,1134.255935
50,1,1134.268929
44,7,1134.357879
48,3,1134.397855
38,13,1134.563759
46,5,1134.626723
40,11,1134.765644
38,13,1134.939543
43,8,1135.040484
45,6,1135.112444
42,9,1135.230375
39,12,1135.389284
37,14,1135.588168
50,1,1135.604159
39,12,1135.768067
48,3,1135.813039
40,11,1135.966951
50,1,1135.981943
45,6,1136.078887
46,5,1136.158841
47,4,1136.216807
25,26,1136.586594
43,8,1136.702526
49,2,1136.731509
34,17,1136.970373
47,4,1137.024341
45,6,1137.108294
43,8,1137.231223
48,3,1137.277195
49,2,1137.309177
50,1,1137.325166
44,7,1137.419113
43,8,1137.534047
47,4,1137.586018
48,3,1137.625996
28,23,1137.924821
49,2,1137.952806
38,13,1138.120708
48,3,1138.159687
40,11,1138.308601
43,8,1138.417538
46,5,1138.485498
35,16,1138.686383
46,5,1138.755343
39,12,1138.916251
47,4,1138.979215
40,11,1139.12413
48,3,1139.165106
37,14,1139.372987
44,7,1139.478928
47,4,1139.533894
46,5,1139.603854
44,7,1139.695802
33,18,1139.923669
47,4,1139.97464
48,3,1140.014617
42,9,1140.128551
47,4,1140.182522
49,2,1140.208505
31,20,1140.469355
48,3,1140.510332
47,4,1140.562301
34,17,1140.798167
43,8,1140.903104
25,26,1141.236912
23,28,1141.637682
46,5,1141.70864
46,5,1141.777601
42,9,1141.889536
44,7,1141.976488
40,11,1142.120403
40,11,1142.254325
34,17,1142.474199
24,27,1142.822998
43,8,1142.932934
49,2,1142.961917
39,12,1143.11483
50,1,1143.128822
46,5,1143.189787
48,3,1143.226765
49,2,1143.25275
38,13,1143.413658
50,1,1143.427649
49,2,1143.455633
33,18,1143.699493
46,5,1143.768452
40,11,1143.934356
34,17,1144.149232
37,14,1144.327132
50,1,1144.342122
46,5,1144.401089
48,3,1144.444065
46,5,1144.514024
43,8,1144.612966
28,23,1144.911793
43,8,1145.015734
48,3,1145.052713
49,2,1145.075699
30,21,1145.342549
24,27,1145.697341
49,2,1145.723326
46,5,1145.78629
49,2,1145.812275
39,12,1145.961189
30,21,1146.229053
46,5,1146.294015
34,17,1146.51387
38,13,1146.703761
35,16,1146.916639
29,22,1147.201473
50,1,1147.215466
36,15,1147.406358
35,16,1147.625231
0,51,1148.324827
50,1,1148.337819
49,2,1148.361805
31,20,1148.61466
28,23,1148.912487
47,4,1148.963459
50,1,1148.976451
48,3,1149.017445
48,3,1149.057403
49,2,1149.082391
34,17,1149.293267
46,5,1149.354235
30,21,1149.626077
36,15,1149.930902
50,1,1149.948891
47,4,1150.010855
50,1,1150.024847
40,11,1150.185754
33,18,1150.4536
44,7,1150.55654
44,7,1150.653485
48,3,1150.696459
42,9,1150.824385
45,6,1150.924329
13,38,1151.469013
47,4,1151.52798
42,9,1151.659905
38,13,1151.846796
48,3,1151.892771
44,7,1151.991713
43,8,1152.110644
47,4,1152.16961
50,1,1152.183602
44,7,1152.283545
40,11,1152.449449
47,4,1152.512413
45,6,1152.599362
45,6,1152.684313
43,8,1152.796249
43,8,1152.917179
47,4,1152.975146
43,8,1153.090081
46,5,1153.163037
28,23,1153.527828
50,1,1153.542819
45,6,1153.618775
48,3,1153.655754
31,20,1153.913608
43,8,1154.020563
48,3,1154.058524
44,7,1154.150471
43,8,1154.251428
36,15,1154.448296
47,4,1154.503265
46,5,1154.565229
45,6,1154.642184
41,10,1154.767113
48,3,1154.806089
43,8,1154.907033
2,49,1155.530673
29,22,1155.801517
42,9,1155.917449
39,12,1156.072361
50,1,1156.08935
44,7,1156.179299
43,8,1156.277243
43,8,1156.381182
48,3,1156.423158
49,2,1156.451141
41,10,1156.583084
50,1,1156.596061
44,7,1156.691022
40,11,1156.831923
49,2,1156.856908
42,9,1156.972859
44,7,1157.065806
43,8,1157.177724
44,7,1157.273672
32,19,1157.541513
46,5,1157.608475
45,6,1157.687447
19,32,1158.10319
47,4,1158.156171
38,13,1158.322064
44,7,1158.411011
46,5,1158.475978
49,2,1158.50596
35,16,1158.71484
42,9,1158.845762
46,5,1158.918719
48,3,1158.959696
48,3,1159.006669
43,8,1159.110608
47,4,1159.16058
49,2,1159.187583
49,2,1159.212553
45,6,1159.294515
36,15,1159.492389
43,8,1159.59433
46,5,1159.661292
50,1,1159.674286
47,4,1159.729251
38,13,1159.905151
47,4,1159.971112
49,2,1160.000097
40,11,1160.141015
50,1,1160.156006
46,5,1160.225966
46,5,1160.28793
44,7,1160.37788
50,1,1160.390871
33,18,1160.62174
18,33,1161.042495
29,22,1161.308342
45,6,1161.3823
32,19,1161.62316
41,10,1161.74409
45,6,1161.821046
34,17,1162.048915
48,3,1162.092889
40,11,1162.240804
19,32,1162.66556
45,6,1162.748512
50,1,1162.767503
37,14,1162.975382
45,6,1163.062332
45,6,1163.142284
36,15,1163.335175
42,9,1163.452108
37,14,1163.656992
48,3,1163.700963
46,5,1163.768924
45,6,1163.852875
44,7,1163.951818
50,1,1163.96581
50,1,1163.980801
27,24,1164.293621
43,8,1164.396562
45,6,1164.477517
47,4,1164.531484
44,7,1164.622432
47,4,1164.6764
36,15,1164.867291
29,22,1165.25707
38,13,1165.520915
49,2,1165.549897
46,5,1165.617858
49,2,1165.64884
42,9,1165.808748
40,11,1166.000638
44,7,1166.112573
49,2,1166.143555
44,7,1166.245497
45,6,1166.336443
44,7,1166.442382
42,9,1166.574306
46,5,1166.645267
49,2,1166.674248
44,7,1166.773191
38,13,1166.96708
41,10,1167.110998
44,7,1167.21094
43,8,1167.321876
49,2,1167.354856
40,11,1167.583725
49,2,1167.614706
46,5,1167.683667
45,6,1167.758626
-10,61,1168.621126
49,2,1168.654108
43,8,1168.767043
45,6,1168.850994
46,5,1168.928949
39,12,1169.081861
48,3,1169.122836
49,2,1169.149822
32,19,1169.400677
49,2,1169.425664
40,11,1169.577576
50,1,1169.591567
50,1,1169.605559
50,1,1169.623548
36,15,1169.837425
-27,78,1170.933793
50,1,1170.948784
37,14,1171.133679
39,12,1171.304581
30,21,1171.587416
48,3,1171.626394
32,19,1171.861258
41,10,1171.984188
41,10,1172.104118
47,4,1172.155107
42,9,1172.271022
49,2,1172.299006
40,11,1172.45092
50,1,1172.464911
41,10,1172.611826
43,8,1172.720764
49,2,1172.748746
38,13,1172.923646
50,1,1172.938655
46,5,1173.010599
46,5,1173.075562
37,14,1173.253456
46,5,1173.314421
39,12,1173.472332
37,14,1173.66522
48,3,1173.708194
43,8,1173.831125
47,4,1173.88809
44,7,1173.99103
46,5,1174.107963
42,9,1174.268872
45,6,1174.353822
47,4,1174.405791
46,5,1174.468754
46,5,1174.535719
39,12,1174.681633
47,4,1174.730606
47,4,1174.780575
24,27,1175.124378
50,1,1175.141369
48,3,1175.184343
44,7,1175.272291
48,3,1175.314268
39,12,1175.473177
49,2,1175.500162
44,7,1175.597106
49,2,1175.626087
40,11,1175.815979
50,1,1175.829971
36,15,1176.048846
50,1,1176.066836
42,9,1176.193761
43,8,1176.309696
48,3,1176.349672
42,9,1176.462605
44,7,1176.555552
34,17,1176.793416
33,18,1177.053267
44,7,1177.147214
48,3,1177.186193
43,8,1177.303122
50,1,1177.325113
50,1,1177.346097
40,11,1177.510003
44,7,1177.615942
33,18,1177.863798
48,3,1177.906774
41,10,1178.053691
50,1,1178.068681
50,1,1178.084671
49,2,1178.118651
47,4,1178.179618
48,3,1178.221592
33,18,1178.499433
48,3,1178.555399
34,17,1178.811251
39,12,1178.976157
50,1,1178.990152
39,12,1179.148057
44,7,1179.234008
47,4,1179.289977
48,3,1179.327972
48,3,1179.36695
50,1,1179.380943
34,17,1179.603795
46,5,1179.664761
49,2,1179.689746
50,1,1179.702738
41,10,1179.831664
36,15,1180.031549
47,4,1180.08152
32,19,1180.325379
47,4,1180.379367
47,4,1180.441331
38,13,1180.618211
39,12,1180.77612
48,3,1180.818095
42,9,1180.936029
45,6,1181.018998
42,9,1181.138911
48,3,1181.177888
43,8,1181.278848
49,2,1181.306813
50,1,1181.318806
50,1,1181.333799
48,3,1181.374793
38,13,1181.543678
47,4,1181.600643
45,6,1181.695589
48,3,1181.735568
36,15,1181.933453
49,2,1181.966434
47,4,1182.031396
46,5,1182.101356
50,1,1182.119346
50,1,1182.135336
38,13,1182.32123
43,8,1182.441159
43,8,1182.56109
47,4,1182.614062
50,1,1182.629052
45,6,1182.712004
43,8,1182.818941
33,18,1183.044811
50,1,1183.058802
50,1,1183.071795
45,6,1183.151749
46,5,1183.216714
39,12,1183.370624
50,1,1183.382617
44,7,1183.472564
49,2,1183.49855
49,2,1183.525554
45,6,1183.617481
46,5,1183.681445
40,11,1183.829371
28,23,1184.13918
49,2,1184.165166
49,2,1184.190151
48,3,1184.22813
41,10,1184.357054
37,14,1184.530955
45,6,1184.614906
47,4,1184.673873
45,6,1184.748842
35,16,1184.946715
41,10,1185.071643
47,4,1185.126612
41,10,1185.245544
50,1,1185.259535
35,16,1185.454423
36,15,1185.647315
45,6,1185.726267
39,12,1185.894169
46,5,1185.967127
47,4,1186.016099
43,8,1186.118041
40,11,1186.248964
34,17,1186.456845
33,18,1186.683714
43,8,1186.787654
34,17,1187.006529
35,16,1187.223402
46,5,1187.290365
46,5,1187.355326
49,2,1187.380314
40,11,1187.528227
34,17,1187.758096
38,13,1187.927998
50,1,1187.941988
47,4,1187.994959
48,3,1188.033935
35,16,1188.239816
39,12,1188.388733
46,5,1188.448696
41,10,1188.578622
35,16,1188.786502
47,4,1188.837473
47,4,1188.888442
42,9,1188.996382
43,8,1189.098323
34,17,1189.3102
49,2,1189.336186
37,14,1189.508085
41,10,1189.635032
46,5,1189.698988
43,8,1189.800917
47,4,1189.852886
22,29,1190.216676
46,5,1190.277642
48,3,1190.31562
42,9,1190.427555
43,8,1190.525499
43,8,1190.629441
49,2,1190.653427
50,1,1190.667417
44,7,1190.751369
46,5,1190.808336
34,17,1191.033225
46,5,1191.097173
45,6,1191.174128
46,5,1191.236093
48,3,1191.272069
48,3,1191.309049
44,7,1191.39601
47,4,1191.446987
49,2,1191.471972
40,11,1191.614872
44,7,1191.70182
49,2,1191.725809
42,9,1191.839742
50,1,1191.854732
49,2,1191.88072
50,1,1191.89671
48,3,1191.934699
45,6,1192.008656
50,1,1192.021636
46,5,1192.084601
48,3,1192.126576
44,7,1192.215525
44,7,1192.304474
42,9,1192.419409
45,6,1192.50236
44,7,1192.604301
49,2,1192.630286
47,4,1192.680257
44,7,1192.769206
50,1,1192.782199
41,10,1192.906127
45,6,1192.992095
47,4,1193.045047
44,7,1193.132998
37,14,1193.310893
42,9,1193.42183
43,8,1193.528768
45,6,1193.606723
26,25,1193.909548
47,4,1193.957522
41,10,1194.086446
47,4,1194.138418
33,18,1194.363289
44,7,1194.44625
38,13,1194.611164
42,9,1194.727096
43,8,1194.834015
38,13,1194.992925
39,12,1195.148846
43,8,1195.245781
47,4,1195.293753
47,4,1195.342722
46,5,1195.411682
48,3,1195.453659
47,4,1195.509626
42,9,1195.637552
39,12,1195.801458
46,5,1195.868419
46,5,1195.935383
44,7,1196.031327
33,18,1196.306169
37,14,1196.503053
47,4,1196.561021
50,1,1196.576012
45,6,1196.659963
45,6,1196.742915
49,2,1196.770899
49,2,1196.804879
46,5,1196.875839
40,11,1197.023753
42,9,1197.149681
47,4,1197.204648
47,4,1197.257618
39,12,1197.416528
44,7,1197.500479
50,1,1197.514472
49,2,1197.540456
46,5,1197.611415
44,7,1197.703361
46,5,1197.766325
43,8,1197.871268
49,2,1197.896254
44,7,1197.988215
47,4,1198.038181
48,3,1198.074147
46,5,1198.141113
37,14,1198.326004
43,8,1198.422947
43,8,1198.517892
45,6,1198.593849
46,5,1198.657812
38,13,1198.822717
48,3,1198.859695
47,4,1198.910667
42,9,1199.017608
46,5,1199.086564
43,8,1199.186506
46,5,1199.256466
49,2,1199.282451
40,11,1199.435363
45,6,1199.516319
42,9,1199.646241
42,9,1199.775167
44,7,1199.875109
44,7,1199.974053
24,27,1200.352834
41,10,1200.478761
36,15,1200.667653
21,30,1201.05443
39,12,1201.214337
38,13,1201.375245
45,6,1201.460196
40,11,1201.621104
50,1,1201.639095
47,4,1201.695063
50,1,1201.711051
45,6,1201.789006
33,18,1202.037864
39,12,1202.202767
47,4,1202.258735
45,6,1202.334692
40,11,1202.468617
47,4,1202.516588
45,6,1202.595543
41,10,1202.721487
35,16,1202.919368
47,4,1202.969344
41,10,1203.087258
45,6,1203.162215
50,1,1203.176206
47,4,1203.225178
50,1,1203.238171
36,15,1203.424064
34,17,1203.644938
43,8,1203.74288
34,17,1203.966753
36,15,1204.150645
39,12,1204.302557
42,9,1204.414492
37,14,1204.5794
50,1,1204.59339
48,3,1204.632368
41,10,1204.757299
49,2,1204.783284
40,11,1204.924199
42,9,1205.040132
44,7,1205.144073
42,9,1205.268001
47,4,1205.314975
48,3,1205.350955
50,1,1205.363947
44,7,1205.448902
37,14,1205.625795
46,5,1205.693755
45,6,1205.778706
50,1,1205.794698
42,9,1205.916627
50,1,1205.931618
43,8,1206.042553
36,15,1206.253433
47,4,1206.3114
43,8,1206.424335
48,3,1206.469308
46,5,1206.541267
46,5,1206.626219
44,7,1206.738153
50,1,1206.752145
37,14,1206.947033
46,5,1207.014994
47,4,1207.069964
43,8,1207.184898
44,7,1207.279842
48,3,1207.321818
43,8,1207.427756
50,1,1207.444746
49,2,1207.474729
47,4,1207.532696
44,7,1207.635636
43,8,1207.737576
45,6,1207.813535
31,20,1208.06439
43,8,1208.173326
44,7,1208.25328
41,10,1208.371212
45,6,1208.445169
45,6,1208.51413
50,1,1208.527123
36,15,1208.721011
46,5,1208.782975
39,12,1208.932888
41,10,1209.055818
49,2,1209.079806
46,5,1209.145767
48,3,1209.181745
45,6,1209.254704
48,3,1209.293698
42,9,1209.408618
46,5,1209.471579
39,12,1209.627487
42,9,1209.743423
49,2,1209.768405
49,2,1209.793393
35,16,1209.999273
42,9,1210.124201
47,4,1210.17717
46,5,1210.238135
50,1,1210.251129
43,8,1210.347073
28,23,1210.655895
40,11,1210.80581
43,8,1210.918743
46,5,1210.982707
45,6,1211.061662
42,9,1211.181593
43,8,1211.281548
46,5,1211.341512
45,6,1211.412477
50,1,1211.424454
48,3,1211.46443
34,17,1211.680304
38,13,1211.837214
43,8,1211.940155
46,5,1212.002119
36,15,1212.201004
47,4,1212.248978
45,6,1212.320936
40,11,1212.463852
41,10,1212.600776
43,8,1212.717706
46,5,1212.784668
48,3,1212.823646
48,3,1212.864622
43,8,1212.969563
47,4,1213.022531
26,25,1213.364334
39,12,1213.511248
35,16,1213.719128
38,13,1213.882034
50,1,1213.896028
48,3,1213.934005
40,11,1214.077923
50,1,1214.094914
46,5,1214.160874
49,2,1214.191857
49,2,1214.218841
48,3,1214.256823
41,10,1214.382747
41,10,1214.504695
39,12,1214.65659
46,5,1214.72455
37,14,1214.900448
45,6,1214.981402
37,14,1215.171291
45,6,1215.249248
47,4,1215.299236
50,1,1215.312215
42,9,1215.426146
41,10,1215.560069
47,4,1215.621033
45,6,1215.704985
48,3,1215.744964
26,25,1216.09676
45,6,1216.177713
46,5,1216.25067
46,5,1216.320628
48,3,1216.360606
50,1,1216.375598
46,5,1216.447556
38,13,1216.643444
37,14,1216.813346
46,5,1216.875311
46,5,1216.938276
45,6,1217.014229
40,11,1217.15315
24,27,1217.495965
18,33,1217.9337
46,5,1218.010655
45,6,1218.093608
47,4,1218.151573
47,4,1218.208541
46,5,1218.277502
49,2,1218.306485
44,7,1218.405429
43,8,1218.522362
41,10,1218.666278
50,1,1218.683268
40,11,1218.829183
29,22,1219.102027
48,3,1219.144002
50,1,1219.158993
47,4,1219.211963
48,3,1219.251939
49,2,1219.279924
37,14,1219.456833
47,4,1219.507792
47,4,1219.560761
49,2,1219.587749
37,14,1219.763645
43,8,1219.869602
43,8,1219.966546
47,4,1220.018497
50,1,1220.031493
44,7,1220.123437
36,15,1220.319324
38,13,1220.488228
48,3,1220.527206
35,16,1220.740083
49,2,1220.764069
50,1,1220.777064
49,2,1220.802051
38,13,1220.965951
