#{"t_start": 1595257204.4953346, "env_id": "NovelGridworld-v0"}
r,l,t
38,13,184.950386
41,10,185.038344
43,8,185.11329
38,13,185.233222
42,9,185.316173
40,11,185.423124
47,4,185.4621
45,6,185.51507
49,2,185.535063
50,1,185.545041
47,4,185.579022
45,6,185.637999
43,8,185.715943
45,6,185.773921
50,1,185.782905
45,6,185.84687
50,1,185.855865
41,10,185.952807
41,10,186.043756
40,11,186.152694
45,6,186.208659
46,5,186.254633
48,3,186.281617
46,5,186.32959
47,4,186.366568
43,8,186.439526
47,4,186.477504
43,8,186.554471
48,3,186.586443
45,6,186.644407
50,1,186.654401
42,9,186.742351
47,4,186.778331
50,1,186.788325
44,7,186.8583
50,1,186.868289
47,4,186.905257
33,18,187.07816
46,5,187.12513
37,14,187.256066
38,13,187.372988
43,8,187.449944
50,1,187.458941
47,4,187.493919
40,11,187.596859
49,2,187.618846
49,2,187.639833
49,2,187.658824
37,14,187.799741
50,1,187.809736
50,1,187.822728
44,7,187.891689
43,8,187.972642
43,8,188.046599
37,14,188.178524
47,4,188.213504
40,11,188.317443
48,3,188.345427
39,12,188.460361
48,3,188.490355
39,12,188.603279
37,14,188.739201
50,1,188.748196
46,5,188.795169
37,14,188.922094
50,1,188.932104
49,2,188.953077
47,4,188.990058
46,5,189.041026
47,4,189.077005
44,7,189.139971
37,14,189.267896
46,5,189.313871
48,3,189.346866
39,12,189.470794
45,6,189.534742
43,8,189.615695
49,2,189.636684
42,9,189.724632
38,13,189.849561
48,3,189.875545
46,5,189.923517
40,11,190.027471
47,4,190.067436
46,5,190.118405
45,6,190.172374
49,2,190.193362
49,2,190.211351
40,11,190.316291
47,4,190.352281
46,5,190.396256
46,5,190.446216
48,3,190.478209
47,4,190.515176
47,4,190.551167
40,11,190.656095
46,5,190.707066
42,9,190.795017
46,5,190.83899
42,9,190.926938
44,7,190.992912
47,4,191.030894
43,8,191.108837
43,8,191.181794
45,6,191.235762
49,2,191.25375
40,11,191.35969
44,7,191.424655
49,2,191.443641
37,14,191.572567
50,1,191.583561
42,9,191.67051
44,7,191.734476
40,11,191.838414
48,3,191.867397
46,5,191.912372
47,4,191.951348
50,1,191.960343
32,19,192.12625
39,12,192.240184
46,5,192.286167
48,3,192.315139
46,5,192.359113
48,3,192.3861
49,2,192.406086
41,10,192.501043
47,4,192.540009
44,7,192.602988
50,1,192.61297
47,4,192.652946
47,4,192.690922
46,5,192.738894
38,13,192.870819
47,4,192.911795
43,8,192.992748
44,7,193.06071
43,8,193.139664
49,2,193.163666
49,2,193.185653
48,3,193.219617
47,4,193.258596
20,31,193.552427
40,11,193.675357
41,10,193.789289
36,15,193.96019
47,4,193.995171
34,17,194.147084
49,2,194.168071
47,4,194.20506
48,3,194.233044
47,4,194.270027
48,3,194.30101
50,1,194.311987
34,17,194.463912
39,12,194.582833
42,9,194.67178
41,10,194.766726
43,8,194.838686
50,1,194.847678
46,5,194.892652
28,23,195.111526
49,2,195.133514
38,13,195.248449
43,8,195.322406
49,2,195.342395
45,6,195.415354
49,2,195.438344
47,4,195.476318
45,6,195.53928
49,2,195.559284
43,8,195.637224
38,13,195.768148
41,10,195.862105
43,8,195.952042
50,1,195.968035
44,7,196.038991
36,15,196.184909
38,13,196.298845
44,7,196.361807
47,4,196.3998
37,14,196.531708
44,7,196.601668
47,4,196.638647
32,19,196.837533
50,1,196.848526
47,4,196.885504
45,6,196.938474
49,2,196.957464
44,7,197.019427
41,10,197.11737
47,4,197.157349
50,1,197.166342
48,3,197.195337
35,16,197.337245
45,6,197.410201
34,17,197.586101
36,15,197.732017
31,20,197.934901
34,17,198.095806
48,3,198.12379
33,18,198.303686
46,5,198.34866
44,7,198.413623
42,9,198.503587
47,4,198.542549
46,5,198.599516
41,10,198.698459
42,9,198.787407
43,8,198.872359
44,7,198.952313
50,1,198.961307
47,4,198.997288
45,6,199.057252
46,5,199.115219
44,7,199.186178
41,10,199.28812
41,10,199.379078
33,18,199.548969
44,7,199.616932
46,5,199.668899
43,8,199.745855
48,3,199.775838
48,3,199.80582
49,2,199.82581
33,18,200.006706
44,7,200.072669
47,4,200.107649
48,3,200.133631
48,3,200.160618
49,2,200.180616
49,2,200.199594
47,4,200.248565
38,13,200.37251
43,8,200.450449
48,3,200.477434
44,7,200.544395
37,14,200.67432
45,6,200.736285
41,10,200.827231
31,20,201.009127
46,5,201.061097
46,5,201.104072
50,1,201.115067
45,6,201.184026
37,14,201.318949
43,8,201.396904
45,6,201.461866
41,10,201.55981
49,2,201.5788
49,2,201.599787
50,1,201.611779
49,2,201.631779
45,6,201.690751
40,11,201.804669
33,18,201.982566
45,6,202.040534
47,4,202.085506
47,4,202.125484
41,10,202.241417
47,4,202.284394
45,6,202.352353
48,3,202.384335
49,2,202.40832
50,1,202.421313
35,16,202.608205
39,12,202.744127
47,4,202.794098
46,5,202.848067
49,2,202.868057
29,22,203.107918
41,10,203.215858
41,10,203.337785
47,4,203.383759
49,2,203.405746
49,2,203.43173
49,2,203.461715
50,1,203.475705
26,25,203.731558
46,5,203.783528
45,6,203.839496
49,2,203.857486
47,4,203.896463
49,2,203.914456
30,21,204.118345
49,2,204.138323
38,13,204.261252
48,3,204.292236
46,5,204.341207
48,3,204.37019
43,8,204.453152
46,5,204.501116
46,5,204.54609
15,36,204.885892
46,5,204.938862
39,12,205.057809
48,3,205.086787
33,18,205.263686
50,1,205.274679
38,13,205.416587
49,2,205.435575
44,7,205.506536
47,4,205.544514
48,3,205.576496
49,2,205.596483
46,5,205.647453
43,8,205.723421
45,6,205.786374
45,6,205.847339
42,9,205.932291
36,15,206.073219
50,1,206.082213
40,11,206.181148
49,2,206.19814
36,15,206.338057
48,3,206.371036
38,13,206.499963
50,1,206.508956
30,21,206.698847
36,15,206.847761
49,2,206.864752
48,3,206.896732
48,3,206.930714
44,7,206.998677
50,1,207.008668
35,16,207.165579
47,4,207.202556
37,14,207.332484
50,1,207.343479
39,12,207.45641
42,9,207.541362
47,4,207.580339
50,1,207.590333
48,3,207.618319
50,1,207.627312
47,4,207.663291
42,9,207.755241
50,1,207.765232
39,12,207.881166
49,2,207.902153
36,15,208.041075
48,3,208.067069
44,7,208.128024
44,7,208.194995
45,6,208.248956
46,5,208.292928
38,13,208.403865
49,2,208.423855
45,6,208.476824
40,11,208.575765
50,1,208.58576
47,4,208.623753
48,3,208.653723
48,3,208.683715
48,3,208.709688
43,8,208.789642
47,4,208.827621
50,1,208.837615
45,6,208.895582
35,16,209.050507
46,5,209.10446
32,19,209.272363
42,9,209.354316
40,11,209.464255
48,3,209.491253
46,5,209.539211
37,14,209.658144
46,5,209.708113
47,4,209.750087
50,1,209.759083
45,6,209.818049
49,2,209.837041
41,10,209.932998
48,3,209.957968
50,1,209.969962
38,13,210.0959
50,1,210.106894
46,5,210.151856
44,7,210.209834
49,2,210.225816
46,5,210.272787
49,2,210.297774
41,10,210.394732
49,2,210.41572
28,23,210.633579
50,1,210.642574
50,1,210.651569
46,5,210.699552
49,2,210.717542
44,7,210.793489
43,8,210.867444
45,6,210.921413
26,25,211.15328
48,3,211.182274
40,11,211.280206
41,10,211.368155
41,10,211.4681
46,5,211.512074
46,5,211.556058
42,9,211.636003
48,3,211.662986
50,1,211.671983
33,18,211.839884
44,7,211.902847
41,10,211.992796
46,5,212.033774
44,7,212.098745
48,3,212.128716
44,7,212.19268
43,8,212.268647
39,12,212.372577
50,1,212.38257
46,5,212.431543
35,16,212.585469
41,10,212.678417
42,9,212.759355
50,1,212.770347
42,9,212.856298
47,4,212.895275
46,5,212.937266
34,17,213.08718
39,12,213.200102
44,7,213.267077
47,4,213.312035
47,4,213.349013
49,2,213.371001
19,32,213.66583
48,3,213.694814
31,20,213.888702
46,5,213.933676
48,3,213.96366
45,6,214.017628
50,1,214.026623
48,3,214.05361
47,4,214.093596
45,6,214.149552
40,11,214.245498
40,11,214.349437
41,10,214.441385
46,5,214.489356
42,9,214.570309
46,5,214.615283
37,14,214.755203
49,2,214.776191
44,7,214.848149
40,11,214.946109
36,15,215.078019
49,2,215.096007
46,5,215.139982
37,14,215.259913
49,2,215.281901
48,3,215.308885
39,12,215.415822
50,1,215.426816
38,13,215.54075
41,10,215.633697
43,8,215.707654
43,8,215.782611
46,5,215.831583
38,13,215.95053
40,11,216.051458
49,2,216.072459
48,3,216.100443
42,9,216.180392
40,11,216.278325
43,8,216.350283
44,7,216.411248
40,11,216.509192
45,6,216.562162
48,3,216.590148
45,6,216.646113
47,4,216.681094
48,3,216.708077
41,10,216.808022
46,5,216.86299
45,6,216.921954
40,11,217.018899
41,10,217.115842
49,2,217.133834
42,9,217.215786
45,6,217.272767
42,9,217.350707
48,3,217.376703
48,3,217.404691
38,13,217.520612
48,3,217.546609
46,5,217.590569
42,9,217.669525
48,3,217.699517
49,2,217.720493
35,16,217.878403
31,20,218.058302
43,8,218.132257
41,10,218.223206
47,4,218.260182
38,13,218.36912
37,14,218.497047
48,3,218.524031
41,10,218.612979
47,4,218.64696
48,3,218.673959
45,6,218.728912
38,13,218.852841
45,6,218.910808
-10,61,219.455509
43,8,219.527453
45,6,219.580424
37,14,219.707348
48,3,219.735334
49,2,219.75632
42,9,219.850268
43,8,219.920227
38,13,220.030162
41,10,220.116113
45,6,220.171081
41,10,220.266026
50,1,220.278019
46,5,220.323994
47,4,220.360971
36,15,220.497894
38,13,220.607829
49,2,220.62682
46,5,220.679787
46,5,220.726772
44,7,220.791723
42,9,220.883686
37,14,221.014595
46,5,221.057571
48,3,221.083555
46,5,221.129528
44,7,221.194493
47,4,221.231472
41,10,221.323432
43,8,221.396377
38,13,221.518304
36,15,221.663221
50,1,221.673231
49,2,221.695203
46,5,221.749171
47,4,221.791148
49,2,221.813136
48,3,221.843119
41,10,221.942076
49,2,221.961052
45,6,222.012022
45,6,222.063989
41,10,222.154938
49,2,222.174928
49,2,222.193926
40,11,222.297855
39,12,222.400795
49,2,222.417786
48,3,222.443771
43,8,222.513732
46,5,222.557706
50,1,222.5677
44,7,222.631662
42,9,222.710632
44,7,222.772581
50,1,222.781577
41,10,222.880522
43,8,222.950479
38,13,223.068421
46,5,223.112388
48,3,223.137371
43,8,223.21034
49,2,223.229318
47,4,223.267307
44,7,223.332261
28,23,223.539141
49,2,223.559144
47,4,223.598121
31,20,223.776003
47,4,223.814981
42,9,223.919931
43,8,223.994893
50,1,224.003872
39,12,224.114823
46,5,224.157784
38,13,224.280711
37,14,224.401642
43,8,224.4756
48,3,224.504598
50,1,224.513577
39,12,224.630526
46,5,224.679493
29,22,224.889361
46,5,224.935334
38,13,225.051269
45,6,225.108246
43,8,225.182192
43,8,225.25716
46,5,225.304122
41,10,225.389073
49,2,225.409061
47,4,225.449038
43,8,225.53099
40,11,225.632933
39,12,225.739871
32,19,225.912787
40,11,226.011715
50,1,226.023726
45,6,226.078675
45,6,226.134645
42,9,226.211615
49,2,226.234585
47,4,226.273563
48,3,226.299548
46,5,226.345524
48,3,226.371506
45,6,226.428474
40,11,226.530418
46,5,226.572407
44,7,226.637353
43,8,226.709323
39,12,226.820251
37,14,226.957169
41,10,227.051126
50,1,227.06112
43,8,227.138067
48,3,227.171048
38,13,227.285982
41,10,227.37593
50,1,227.383923
49,2,227.401915
37,14,227.535851
46,5,227.586806
48,3,227.615789
48,3,227.644775
45,6,227.698757
49,2,227.717742
37,14,227.847659
47,4,227.888632
38,13,228.006576
44,7,228.06953
38,13,228.187462
39,12,228.296396
44,7,228.360361
44,7,228.423323
49,2,228.442312
49,2,228.462313
39,12,228.567241
49,2,228.58623
39,12,228.701164
49,2,228.721153
43,8,228.799123
47,4,228.839099
48,3,228.871066
50,1,228.884059
47,4,228.921039
47,4,228.959017
49,2,228.977005
44,7,229.041968
48,3,229.066964
37,14,229.190881
49,2,229.207883
50,1,229.216867
40,11,229.311811
40,11,229.410755
49,2,229.430744
44,7,229.491708
43,8,229.566664
39,12,229.677603
47,4,229.71358
48,3,229.739565
43,8,229.809525
49,2,229.829515
47,4,229.86949
45,6,229.927458
47,4,229.962448
45,6,230.014408
46,5,230.060381
42,9,230.145333
44,7,230.206297
44,7,230.282254
39,12,230.386194
49,2,230.406181
44,7,230.474141
47,4,230.511122
38,13,230.628053
49,2,230.650041
42,9,230.734991
43,8,230.814956
50,1,230.825941
49,2,230.845927
38,13,230.975852
41,10,231.070813
50,1,231.082792
47,4,231.116783
40,11,231.210717
46,5,231.256691
35,16,231.396612
49,2,231.414615
35,16,231.560515
50,1,231.57051
38,13,231.686443
39,12,231.792382
45,6,231.851347
31,20,232.030245
46,5,232.086213
38,13,232.225133
48,3,232.258114
35,16,232.421019
46,5,232.47399
48,3,232.503971
39,12,232.623902
19,32,232.95771
45,6,233.017676
46,5,233.067647
47,4,233.110623
46,5,233.161594
50,1,233.171587
48,3,233.203569
47,4,233.244545
49,2,233.265533
49,2,233.28952
42,9,233.385463
46,5,233.441432
44,7,233.509408
42,9,233.604338
45,6,233.662319
41,10,233.753267
29,22,233.951137
46,5,233.996127
40,11,234.098052
49,2,234.118041
42,9,234.207001
36,15,234.343922
43,8,234.419867
38,13,234.530803
38,13,234.639756
46,5,234.682718
37,14,234.809645
44,7,234.877604
43,8,234.954559
48,3,234.982543
48,3,235.011526
45,6,235.062499
50,1,235.071493
50,1,235.080487
36,15,235.212421
46,5,235.260384
40,11,235.360325
49,2,235.377317
45,6,235.427289
47,4,235.464277
44,7,235.537223
38,13,235.659152
49,2,235.678142
38,13,235.803069
41,10,235.893018
42,9,235.973972
44,7,236.035935
48,3,236.061932
41,10,236.154878
46,5,236.198842
42,9,236.278795
36,15,236.412719
47,4,236.454695
49,2,236.474682
46,5,236.519668
48,3,236.545643
41,10,236.63559
50,1,236.646583
33,18,236.820494
40,11,236.927423
40,11,237.023366
49,2,237.041356
49,2,237.061345
39,12,237.174281
48,3,237.204277
49,2,237.224262
46,5,237.272225
48,3,237.301208
48,3,237.333188
48,3,237.365169
49,2,237.38516
49,2,237.402148
37,14,237.522081
46,5,237.569067
41,10,237.659015
49,2,237.675992
41,10,237.768936
46,5,237.817924
41,10,237.916862
32,19,238.086756
46,5,238.12973
46,5,238.176705
47,4,238.210681
36,15,238.3546
45,6,238.412565
45,6,238.470531
40,11,238.575471
25,26,238.804351
43,8,238.881295
48,3,238.911277
41,10,239.002225
47,4,239.040203
49,2,239.057194
50,1,239.066189
48,3,239.094172
37,14,239.217101
37,14,239.343029
48,3,239.371013
49,2,239.393001
44,7,239.459962
41,10,239.552909
38,13,239.674838
37,14,239.801764
45,6,239.851736
49,2,239.869727
37,14,240.006657
45,6,240.062614
43,8,240.134574
44,7,240.196549
44,7,240.258501
42,9,240.336468
50,1,240.345451
50,1,240.353446
47,4,240.387428
47,4,240.425406
49,2,240.444395
47,4,240.485371
44,7,240.552347
46,5,240.596308
47,4,240.633301
48,3,240.662271
45,6,240.713239
45,6,240.776202
46,5,240.819178
47,4,240.853161
35,16,241.005081
49,2,241.026058
39,12,241.128
45,6,241.182969
47,4,241.222946
32,19,241.396856
44,7,241.461809
47,4,241.499785
49,2,241.518775
45,6,241.574743
43,8,241.65071
43,8,241.71766
42,9,241.797616
46,5,241.842589
47,4,241.878567
43,8,241.959521
42,9,242.044472
50,1,242.053467
45,6,242.109436
36,15,242.241358
46,5,242.285333
41,10,242.375283
43,8,242.449238
49,2,242.466229
46,5,242.513202
49,2,242.532192
45,6,242.582162
45,6,242.632133
43,8,242.699095
37,14,242.829022
49,2,242.85001
50,1,242.859013
44,7,242.926963
46,5,242.971939
48,3,242.997922
39,12,243.111857
48,3,243.13984
36,15,243.273763
48,3,243.307743
47,4,243.344723
47,4,243.379704
45,6,243.43467
46,5,243.478645
50,1,243.489639
44,7,243.566595
45,6,243.621574
48,3,243.646552
34,17,243.813453
37,14,243.947377
49,2,243.964365
48,3,243.991351
43,8,244.067308
37,14,244.194233
50,1,244.205226
44,7,244.268191
48,3,244.300171
30,21,244.483066
26,25,244.697942
48,3,244.726925
48,3,244.75391
45,6,244.808878
36,15,244.950799
50,1,244.960806
43,8,245.039745
34,17,245.194657
48,3,245.222639
44,7,245.281606
48,3,245.30959
48,3,245.340583
44,7,245.402536
39,12,245.508477
41,10,245.597435
38,13,245.717355
45,6,245.772323
45,6,245.821297
45,6,245.872267
50,1,245.88126
50,1,245.891254
41,10,245.9882
47,4,246.026176
46,5,246.072161
49,2,246.092138
49,2,246.110128
36,15,246.24805
47,4,246.287026
43,8,246.360995
48,3,246.388967
34,17,246.546877
50,1,246.556871
39,12,246.674805
49,2,246.695791
49,2,246.71778
38,13,246.833714
42,9,246.915664
47,4,246.954657
43,8,247.031599
48,3,247.060582
45,6,247.112552
45,6,247.16452
50,1,247.17453
29,22,247.366415
50,1,247.376399
38,13,247.490334
46,5,247.541303
45,6,247.598272
47,4,247.632266
44,7,247.697213
39,12,247.814146
44,7,247.882108
44,7,247.950067
42,9,248.033019
49,2,248.051009
42,9,248.134961
50,1,248.142956
42,9,248.22191
31,20,248.401809
46,5,248.445783
38,13,248.559718
46,5,248.601692
46,5,248.648676
36,15,248.780604
44,7,248.843552
46,5,248.889526
40,11,248.995465
46,5,249.037441
49,2,249.057432
32,19,249.226332
42,9,249.31628
41,10,249.407227
44,7,249.477188
41,10,249.572143
48,3,249.605124
47,4,249.643091
50,1,249.652086
39,12,249.765022
45,6,249.821988
45,6,249.876973
47,4,249.910948
43,8,249.989904
42,9,250.072843
40,11,250.170788
45,6,250.230755
