#{"t_start": 1594814445.9498682, "env_id": "NovelGridworld-v0"}
r,l,t 
48,3,1515.350612
37,14,1515.61048
37,14,1515.905298
50,1,1515.924286
41,10,1516.09619
32,19,1516.44499
50,1,1516.46398
40,11,1516.664868
48,3,1516.725832
50,1,1516.747818
37,14,1517.005673
49,2,1517.042653
48,3,1517.09962
43,8,1517.246535
41,10,1517.439427
19,32,1518.024093
44,7,1518.198993
47,4,1518.322924
50,1,1518.353907
41,10,1518.5418
50,1,1518.561787
43,8,1518.710705
50,1,1518.730706
42,9,1518.894614
42,9,1519.063503
37,14,1519.336349
49,2,1519.375326
31,20,1519.731138
46,5,1519.819072
39,12,1520.045944
46,5,1520.130896
43,8,1520.273815
41,10,1520.49669
13,38,1521.239267
44,7,1521.377187
37,14,1521.633041
46,5,1521.725005
40,11,1521.958856
45,6,1522.107772
37,14,1522.370624
40,11,1522.599494
43,8,1522.79538
48,3,1522.852359
30,21,1523.243126
44,7,1523.403035
43,8,1523.57294
44,7,1523.750838
50,1,1523.769827
47,4,1523.835789
47,4,1523.904751
36,15,1524.164603
41,10,1524.410465
36,15,1524.682309
38,13,1524.955154
50,1,1524.981138
37,14,1525.253999
44,7,1525.381927
40,11,1525.594791
11,40,1526.321393
40,11,1526.520266
47,4,1526.593224
48,3,1526.649193
37,14,1526.900049
36,15,1527.164898
48,3,1527.221866
22,29,1527.737587
48,3,1527.79354
17,34,1528.418185
47,4,1528.485147
49,2,1528.520142
40,11,1528.724027
50,1,1528.744
27,24,1529.161778
43,8,1529.301682
48,3,1529.356654
39,12,1529.566532
30,21,1529.952316
36,15,1530.228157
42,9,1530.392079
36,15,1530.658911
49,2,1530.708884
47,4,1530.787838
44,7,1530.90677
41,10,1531.083682
46,5,1531.176617
46,5,1531.267581
31,20,1531.633359
41,10,1531.80926
43,8,1531.956173
33,18,1532.29698
42,9,1532.463886
44,7,1532.584818
46,5,1532.68776
42,9,1532.84767
41,10,1533.021571
46,5,1533.117514
49,2,1533.153494
49,2,1533.187475
50,1,1533.205466
50,1,1533.222457
39,12,1533.439333
43,8,1533.579262
48,3,1533.635219
43,8,1533.788145
42,9,1533.95305
36,15,1534.217888
47,4,1534.295848
39,12,1534.517718
50,1,1534.536707
46,5,1534.627655
31,20,1535.004442
50,1,1535.023431
45,6,1535.14836
43,8,1535.28928
44,7,1535.435198
49,2,1535.472176
43,8,1535.614095
47,4,1535.684071
39,12,1536.063841
47,4,1536.189768
49,2,1536.242739
41,10,1536.44663
40,11,1536.658501
29,22,1537.055276
34,17,1537.379093
30,21,1537.836834
47,4,1537.912788
48,3,1537.969756
48,3,1538.023726
49,2,1538.059707
28,23,1538.480468
42,9,1538.650371
42,9,1538.820288
42,9,1538.982196
46,5,1539.07313
48,3,1539.131112
49,2,1539.166078
44,7,1539.333982
48,3,1539.416935
47,4,1539.506882
39,12,1539.733753
47,4,1539.810711
48,3,1539.868677
49,2,1539.907655
42,9,1540.084554
47,4,1540.153516
48,3,1540.208484
47,4,1540.283442
34,17,1540.602262
47,4,1540.69321
46,5,1540.802148
47,4,1540.87111
50,1,1540.889098
38,13,1541.157945
50,1,1541.176934
38,13,1541.421797
47,4,1541.502749
48,3,1541.553721
50,1,1541.571708
47,4,1541.643668
48,3,1541.698637
45,6,1541.814572
47,4,1541.890527
44,7,1542.019455
36,15,1542.322289
24,27,1542.821999
35,16,1543.11085
43,8,1543.250757
45,6,1543.358693
43,8,1543.514607
48,3,1543.56859
47,4,1543.643542
48,3,1543.695502
39,12,1543.918391
38,13,1544.165235
47,4,1544.241193
45,6,1544.35013
49,2,1544.393105
41,10,1544.590993
46,5,1544.680943
50,1,1544.699933
50,1,1544.716923
47,4,1544.791895
48,3,1544.860842
44,7,1545.019751
50,1,1545.054729
49,2,1545.110698
45,6,1545.280602
49,2,1545.325576
42,9,1545.51147
43,8,1545.662387
39,12,1545.878263
42,9,1546.041184
43,8,1546.185086
47,4,1546.254047
44,7,1546.381977
49,2,1546.417954
47,4,1546.506907
46,5,1546.604848
35,16,1546.880692
50,1,1546.899683
49,2,1546.934663
48,3,1546.985631
48,3,1547.037604
48,3,1547.089576
48,3,1547.142559
49,2,1547.177522
35,16,1547.465362
49,2,1547.508336
49,2,1547.546314
48,3,1547.601284
32,19,1547.948085
49,2,1547.986074
44,7,1548.106994
45,6,1548.215944
50,1,1548.234933
50,1,1548.252913
45,6,1548.360866
38,13,1548.598716
47,4,1548.680682
48,3,1548.751628
42,9,1548.913552
28,23,1549.324305
48,3,1549.396261
43,8,1549.684099
43,8,1549.831016
38,13,1550.080873
45,6,1550.182814
45,6,1550.299748
47,4,1550.3847
47,4,1550.459658
46,5,1550.562599
45,6,1550.672536
40,11,1550.867426
45,6,1550.973368
41,10,1551.149266
43,8,1551.291201
39,12,1551.566029
45,6,1551.672979
41,10,1551.857873
50,1,1551.877853
45,6,1551.988804
34,17,1552.302611
40,11,1552.504498
49,2,1552.545483
47,4,1552.616431
33,18,1552.945245
44,7,1553.071184
43,8,1553.22009
50,1,1553.23809
46,5,1553.331025
41,10,1553.529913
46,5,1553.620862
43,8,1553.768777
50,1,1553.787767
39,12,1554.003643
38,13,1554.319465
49,2,1554.419415
43,8,1554.627289
49,2,1554.666267
43,8,1554.82318
48,3,1554.881145
49,2,1554.923123
50,1,1554.945111
17,34,1555.600737
45,6,1555.753651
42,9,1555.976522
49,2,1556.031491
48,3,1556.10445
50,1,1556.127443
37,14,1556.425268
36,15,1556.698111
39,12,1556.916998
49,2,1556.952969
42,9,1557.109877
45,6,1557.219815
45,6,1557.340746
44,7,1557.495658
41,10,1557.678554
47,4,1557.762506
39,12,1557.993375
38,13,1558.234254
26,25,1558.703971
45,6,1558.833897
50,1,1558.854888
49,2,1558.895863
17,34,1559.601462
41,10,1559.813341
49,2,1559.856317
49,2,1559.899294
15,36,1560.67785
48,3,1560.743812
49,2,1560.786789
35,16,1561.140587
48,3,1561.226539
43,8,1561.451411
44,7,1561.620316
34,17,1561.970116
48,3,1562.027083
38,13,1562.345901
50,1,1562.380883
44,7,1562.561779
37,14,1562.863608
49,2,1562.907583
41,10,1563.157441
50,1,1563.180427
49,2,1563.228401
37,14,1563.567209
46,5,1563.699133
49,2,1563.754103
48,3,1563.821063
50,1,1563.84605
37,14,1564.16287
41,10,1564.411728
49,2,1564.456702
41,10,1564.68957
-31,82,1566.475557
41,10,1566.680438
43,8,1566.836352
37,14,1567.093215
47,4,1567.168163
50,1,1567.186152
48,3,1567.240122
48,3,1567.296089
46,5,1567.385039
46,5,1567.475987
48,3,1567.533953
46,5,1567.636897
40,11,1567.876759
45,6,1568.027672
44,7,1568.165594
34,17,1568.474434
45,6,1568.586354
35,16,1568.87619
42,9,1569.072079
36,15,1569.360916
49,2,1569.396896
28,23,1569.827649
46,5,1569.920607
47,4,1569.999552
35,16,1570.300381
45,6,1570.421313
50,1,1570.444315
48,3,1570.502268
44,7,1570.634191
38,13,1570.86606
44,7,1570.98899
41,10,1571.158892
40,11,1571.362777
42,9,1571.522687
45,6,1571.638619
46,5,1571.72657
42,9,1571.90247
44,7,1572.024402
41,10,1572.19332
50,1,1572.214295
50,1,1572.233298
25,26,1572.701017
47,4,1572.773975
46,5,1572.867923
46,5,1572.956871
47,4,1573.025847
42,9,1573.185743
39,12,1573.406615
47,4,1573.481573
48,3,1573.53954
48,3,1573.596522
42,9,1573.757416
46,5,1573.845376
40,11,1574.038271
45,6,1574.163187
44,7,1574.305106
49,2,1574.343085
33,18,1574.659904
48,3,1574.716871
42,9,1574.869785
36,15,1575.130635
25,26,1575.584377
48,3,1575.636364
39,12,1575.848229
24,27,1576.310976
45,6,1576.419903
38,13,1576.660781
42,9,1576.821689
16,35,1577.432342
39,12,1577.654216
47,4,1577.72616
47,4,1577.796121
45,6,1577.904059
40,11,1578.09595
41,10,1578.275848
48,3,1578.329834
43,8,1578.474737
42,9,1578.648647
45,6,1578.753592
42,9,1578.921496
38,13,1579.154349
35,16,1579.437199
44,7,1579.570127
47,4,1579.643082
33,18,1579.966888
46,5,1580.058834
43,8,1580.198756
50,1,1580.218745
32,19,1580.559552
45,6,1580.663506
42,9,1580.870373
21,30,1581.382084
47,4,1581.450043
45,6,1581.568976
44,7,1581.69492
47,4,1581.770864
34,17,1582.075687
44,7,1582.199617
39,12,1582.410497
47,4,1582.477459
49,2,1582.513441
47,4,1582.588398
43,8,1582.729317
50,1,1582.749321
44,7,1582.872251
40,11,1583.068139
48,3,1583.118096
50,1,1583.136101
9,42,1583.88266
44,7,1584.002592
49,2,1584.040572
47,4,1584.11253
33,18,1584.43135
49,2,1584.466331
49,2,1584.50431
47,4,1584.581264
42,9,1584.735178
49,2,1584.771172
50,1,1584.790161
40,11,1584.990032
40,11,1585.185931
42,9,1585.344831
47,4,1585.419803
47,4,1585.496743
44,7,1585.62667
39,12,1585.841547
50,1,1585.861539
23,28,1586.35727
27,24,1586.795021
49,2,1586.831984
38,13,1587.060854
42,9,1587.217766
43,8,1587.361683
47,4,1587.43864
47,4,1587.513608
49,2,1587.54758
49,2,1587.590555
29,22,1587.985341
48,3,1588.039299
49,2,1588.072281
39,12,1588.286174
43,8,1588.426078
46,5,1588.513031
50,1,1588.532018
48,3,1588.593983
46,5,1588.679936
50,1,1588.698939
27,24,1589.111704
49,2,1589.14567
46,5,1589.231623
42,9,1589.396528
48,3,1589.449499
46,5,1589.537447
47,4,1589.618402
48,3,1589.671387
47,4,1589.741333
41,10,1589.913234
49,2,1589.948229
43,8,1590.093134
45,6,1590.195073
37,14,1590.43995
48,3,1590.494918
46,5,1590.586852
37,14,1590.83571
41,10,1591.006628
38,13,1591.233483
44,7,1591.364408
49,2,1591.401403
50,1,1591.420378
49,2,1591.458355
50,1,1591.475361
25,26,1591.938085
39,12,1592.152964
50,1,1592.170952
25,26,1592.647682
43,8,1592.787599
50,1,1592.806605
50,1,1592.829576
31,20,1593.172396
36,15,1593.436247
-4,55,1594.411677
45,6,1594.514634
-86,137,1596.92425
48,3,1596.983217
38,13,1597.219083
0,51,1598.115588
49,2,1598.156559
48,3,1598.211517
48,3,1598.271486
19,32,1598.838162
47,4,1598.916118
27,24,1599.342873
32,19,1599.692691
46,5,1599.783625
42,9,1599.938535
40,11,1600.13544
49,2,1600.169404
48,3,1600.221377
31,20,1600.58017
49,2,1600.620148
44,7,1600.743079
50,1,1600.761068
43,8,1600.908
48,3,1600.959955
42,9,1601.117876
49,2,1601.155843
46,5,1601.246792
49,2,1601.282771
46,5,1601.39071
48,3,1601.450676
41,10,1601.644566
31,20,1601.988371
45,6,1602.096325
44,7,1602.223248
47,4,1602.294212
44,7,1602.419126
47,4,1602.488087
44,7,1602.617014
41,10,1602.791913
35,16,1603.069758
50,1,1603.090746
39,12,1603.310618
50,1,1603.327609
49,2,1603.3636
43,8,1603.505508
49,2,1603.53949
47,4,1603.622441
46,5,1603.714405
36,15,1603.98025
44,7,1604.098186
50,1,1604.116177
29,22,1604.510936
50,1,1604.531927
44,7,1604.663849
44,7,1604.787795
50,1,1604.805784
44,7,1604.929699
50,1,1604.949703
44,7,1605.075615
42,9,1605.233527
45,6,1605.337468
41,10,1605.513378
47,4,1605.590339
44,7,1605.716263
39,12,1605.935138
46,5,1606.022093
43,8,1606.162014
47,4,1606.230962
48,3,1606.28393
39,12,1606.491812
19,32,1607.068484
30,21,1607.433275
46,5,1607.522225
37,14,1607.783077
44,7,1607.897013
46,5,1607.98796
42,9,1608.146873
43,8,1608.292803
48,3,1608.343758
22,29,1608.86746
49,2,1608.901442
47,4,1608.973402
48,3,1609.027369
50,1,1609.04436
48,3,1609.09833
43,8,1609.238265
47,4,1609.307213
38,13,1609.535096
46,5,1609.62604
48,3,1609.684011
43,8,1609.821919
43,8,1609.961838
49,2,1609.996819
47,4,1610.065791
48,3,1610.119751
45,6,1610.225704
46,5,1610.313641
46,5,1610.4016
49,2,1610.439579
45,6,1610.54952
49,2,1610.588485
47,4,1610.657445
47,4,1610.735399
44,7,1610.857329
43,8,1610.996266
45,6,1611.102193
44,7,1611.229119
50,1,1611.250106
44,7,1611.371039
48,3,1611.426009
44,7,1611.563944
48,3,1611.621895
48,3,1611.678862
45,6,1611.786801
43,8,1611.936718
46,5,1612.028664
41,10,1612.204564
48,3,1612.258534
47,4,1612.337489
24,27,1612.849198
50,1,1612.870203
47,4,1612.943144
-24,75,1614.492263
49,2,1614.531242
39,12,1614.762111
44,7,1614.898034
50,1,1614.918021
44,7,1615.045948
49,2,1615.086927
12,39,1615.8385
37,14,1616.108346
49,2,1616.146325
49,2,1616.184317
48,3,1616.242284
49,2,1616.282248
45,6,1616.394194
31,20,1616.763972
36,15,1617.110776
35,16,1617.40461
44,7,1617.531536
47,4,1617.609493
45,6,1617.732424
48,3,1617.792404
45,6,1617.903336
44,7,1618.026257
48,3,1618.083223
46,5,1618.183167
47,4,1618.26312
46,5,1618.481997
50,1,1618.514981
47,4,1618.59893
47,4,1618.678884
49,2,1618.72086
42,9,1618.894762
38,13,1619.12763
40,11,1619.355502
37,14,1619.626348
42,9,1619.809242
47,4,1619.8872
39,12,1620.105074
28,23,1620.51785
48,3,1620.576821
50,1,1620.595794
46,5,1620.687759
42,9,1620.87164
50,1,1620.889628
47,4,1620.966585
46,5,1621.066528
47,4,1621.147483
41,10,1621.358362
46,5,1621.462317
47,4,1621.548255
45,6,1621.67618
43,8,1621.826107
44,7,1621.952039
49,2,1621.989005
42,9,1622.147928
46,5,1622.236863
47,4,1622.307832
48,3,1622.360795
45,6,1622.468742
47,4,1622.543688
44,7,1622.689604
48,3,1622.745574
49,2,1622.780554
50,1,1622.801542
46,5,1622.898489
37,14,1623.143362
48,3,1623.197316
44,7,1623.33124
44,7,1623.45517
47,4,1623.524129
46,5,1623.627071
42,9,1623.804973
15,36,1624.502575
48,3,1624.564541
46,5,1624.663482
42,9,1624.831387
46,5,1624.921347
45,6,1625.031273
44,7,1625.154203
44,7,1625.279134
43,8,1625.430063
43,8,1625.590957
47,4,1625.66991
49,2,1625.707889
50,1,1625.728879
46,5,1625.841815
46,5,1625.932761
40,11,1626.13265
38,13,1626.397498
40,11,1626.667345
44,7,1626.830251
47,4,1626.944188
36,15,1627.308979
44,7,1627.46689
48,3,1627.532852
38,13,1627.786708
46,5,1627.873657
43,8,1628.01959
49,2,1628.053555
41,10,1628.232466
44,7,1628.359397
41,10,1628.561267
50,1,1628.582256
47,4,1628.661226
50,1,1628.6812
40,11,1628.895078
47,4,1628.970036
28,23,1629.469751
49,2,1629.503731
44,7,1629.633657
43,8,1629.777576
49,2,1629.82355
28,23,1630.251323
44,7,1630.389231
43,8,1630.532149
43,8,1630.684061
48,3,1630.744026
44,7,1630.88896
46,5,1630.983892
42,9,1631.157807
48,3,1631.221756
50,1,1631.242743
46,5,1631.33769
41,10,1631.538576
34,17,1631.888376
49,2,1631.926356
48,3,1631.981323
48,3,1632.041305
50,1,1632.060294
48,3,1632.116251
45,6,1632.230182
41,10,1632.405082
42,9,1632.576984
37,14,1632.934783
50,1,1632.952774
47,4,1633.029743
46,5,1633.118677
11,40,1633.857258
50,1,1633.877247
40,11,1634.078132
47,4,1634.162084
45,6,1634.29301
49,2,1634.344981
50,1,1634.376963
40,11,1634.613827
50,1,1634.635815
49,2,1634.671794
36,15,1634.95265
39,12,1635.168524
49,2,1635.208505
46,5,1635.301436
50,1,1635.323423
45,6,1635.431362
42,9,1635.600266
49,2,1635.634248
49,2,1635.674224
46,5,1635.774167
49,2,1635.813146
27,24,1636.264891
49,2,1636.305881
44,7,1636.434792
39,12,1636.654668
47,4,1636.730626
48,3,1636.786592
47,4,1636.856554
48,3,1636.909524
50,1,1636.92951
37,14,1637.179385
41,10,1637.360268
49,2,1637.396247
45,6,1637.507183
49,2,1637.545163
17,34,1638.329567
44,7,1638.491475
49,2,1638.532451
47,4,1638.618402
46,5,1638.713348
49,2,1638.756324
46,5,1638.846274
50,1,1638.864264
44,7,1639.012178
48,3,1639.065149
50,1,1639.084137
43,8,1639.22306
19,32,1639.842709
50,1,1639.866709
44,7,1639.994631
49,2,1640.032614
46,5,1640.125545
48,3,1640.178527
39,12,1640.406388
48,3,1640.467351
47,4,1640.560299
46,5,1640.656244
44,7,1640.796165
46,5,1640.886114
41,10,1641.066027
48,3,1641.120983
31,20,1641.573723
41,10,1641.77161
48,3,1641.830577
48,3,1641.894542
48,3,1641.967499
31,20,1642.363273
50,1,1642.381266
45,6,1642.483222
50,1,1642.50221
46,5,1642.588145
43,8,1642.742059
50,1,1642.765046
49,2,1642.826011
48,3,1642.89997
43,8,1643.075869
38,13,1643.319731
23,28,1643.921389
-26,77,1645.432529
49,2,1645.47051
48,3,1645.522479
45,6,1645.633415
48,3,1645.687386
43,8,1645.837299
43,8,1645.979221
38,13,1646.213101
39,12,1646.429962
31,20,1646.797755
44,7,1646.92768
45,6,1647.038632
47,4,1647.108592
46,5,1647.196528
39,12,1647.40441
48,3,1647.455382
45,6,1647.56132
40,11,1647.758209
12,39,1648.480797
-18,69,1649.804045
-1,52,1650.777491
35,16,1651.062345
46,5,1651.148283
20,31,1651.698979
45,6,1651.810907
30,21,1652.17871
46,5,1652.270644
46,5,1652.363601
41,10,1652.541488
48,3,1652.594461
43,8,1652.743376
50,1,1652.766361
50,1,1652.784351
26,25,1653.227101
49,2,1653.266078
32,19,1653.619877
47,4,1653.693835
32,19,1654.029644
48,3,1654.081625
47,4,1654.154584
38,13,1654.393439
38,13,1654.625305
42,9,1654.79221
47,4,1654.867167
29,22,1655.261942
41,10,1655.44584
46,5,1655.536789
44,7,1655.664713
41,10,1655.84761
47,4,1655.919584
43,8,1656.063487
50,1,1656.082488
48,3,1656.136448
47,4,1656.211404
40,11,1656.405294
39,12,1656.615173
48,3,1656.671144
48,3,1656.72611
44,7,1656.866046
46,5,1656.958978
46,5,1657.055923
33,18,1657.369746
38,13,1657.606626
29,22,1658.004386
49,2,1658.038365
49,2,1658.074343
42,9,1658.235268
50,1,1658.254257
25,26,1658.717981
50,1,1658.740965
41,10,1658.934855
44,7,1659.058785
37,14,1659.326635
47,4,1659.40059
50,1,1659.419581
46,5,1659.510529
48,3,1659.561501
-31,82,1661.302067
46,5,1661.388036
36,15,1661.718829
18,33,1662.362462
50,1,1662.383453
50,1,1662.403439
47,4,1662.481395
49,2,1662.517376
47,4,1662.671289
38,13,1662.996103
50,1,1663.01709
-94,145,1665.697568
48,3,1665.756534
49,2,1665.791516
13,38,1666.499127
47,4,1666.57408
-19,70,1667.879326
50,1,1667.897332
32,19,1668.241121
41,10,1668.426017
-33,84,1670.006118
40,11,1670.245981
41,10,1670.457876
49,2,1670.492846
33,18,1670.816669
49,2,1670.84964
30,21,1671.217431
46,5,1671.306396
41,10,1671.483278
42,9,1671.648185
48,3,1671.707151
50,1,1671.725157
48,3,1671.785108
47,4,1671.907038
47,4,1672.012977
50,1,1672.029968
49,2,1672.070945
46,5,1672.161893
37,14,1672.406769
44,7,1672.555669
25,26,1673.105357
38,13,1673.344222
45,6,1673.45216
45,6,1673.562099
31,20,1673.939883
49,2,1673.980859
46,5,1674.066825
44,7,1674.189743
47,4,1674.260716
50,1,1674.278694
14,37,1675.01029
46,5,1675.102224
23,28,1675.614933
48,3,1675.6679
43,8,1675.839813
44,7,1675.962748
45,6,1676.071682
32,19,1676.42547
16,35,1677.034123
37,14,1677.284981
49,2,1677.321969
48,3,1677.37593
47,4,1677.448888
44,7,1677.565822
46,5,1677.655771
9,42,1678.398351
49,2,1678.434343
12,39,1679.124936
41,10,1679.305835
46,5,1679.390786
46,5,1679.481734
49,2,1679.514714
45,6,1679.620654
-26,77,1681.014861
50,1,1681.03485
45,6,1681.143803
39,12,1681.354679
48,3,1681.406638
46,5,1681.495603
45,6,1681.603529
42,9,1681.764436
41,10,1681.954328
43,8,1682.092249
47,4,1682.163208
24,27,1682.643951
48,3,1682.693922
32,19,1683.042708
20,31,1683.606389
43,8,1683.763298
46,5,1683.859244
50,1,1683.880233
5,46,1684.695772
44,7,1684.826695
39,12,1685.040588
49,2,1685.077567
49,2,1685.113533
43,8,1685.25645
46,5,1685.3454
50,1,1685.362406
15,36,1685.992034
47,4,1686.060009
46,5,1686.152956
47,4,1686.225915
46,5,1686.319857
38,13,1686.545733
0,51,1687.450204
48,3,1687.505173
43,8,1687.649093
49,2,1687.682073
49,2,1687.72005
-166,217,1691.548876
49,2,1691.587852
40,11,1691.790737
43,8,1691.937668
-173,224,1695.995347
38,13,1696.235212
44,7,1696.357142
48,3,1696.408114
43,8,1696.545033
43,8,1696.686953
49,2,1696.723933
44,7,1696.856857
35,16,1697.132699
46,5,1697.221665
48,3,1697.278619
48,3,1697.333601
49,2,1697.371581
35,16,1697.660416
44,7,1697.794324
50,1,1697.813314
41,10,1698.006204
-10,61,1699.081593
47,4,1699.150553
-5,56,1700.136993
41,10,1700.311909
10,41,1701.033483
47,4,1701.102444
48,3,1701.154415
48,3,1701.206386
46,5,1701.295337
40,11,1701.495222
42,9,1701.65613
50,1,1701.677133
49,2,1701.716111
41,10,1701.895995
42,9,1702.053904
50,1,1702.072903
46,5,1702.157844
48,3,1702.213812
48,3,1702.269796
44,7,1702.402705
48,3,1702.456676
43,8,1702.595598
45,6,1702.694557
45,6,1702.815472
43,8,1702.959388
48,3,1703.013358
40,11,1703.221256
46,5,1703.31119
49,2,1703.34517
46,5,1703.437117
50,1,1703.459105
49,2,1703.498083
49,2,1703.533064
43,8,1703.679995
48,3,1703.736948
41,10,1703.918844
47,4,1703.996808
41,10,1704.177696
39,12,1704.387588
45,6,1704.48652
44,7,1704.610465
50,1,1704.629442
43,8,1704.767372
48,3,1704.825329
44,7,1704.945275
46,5,1705.037209
46,5,1705.129156
50,1,1705.147145
50,1,1705.165134
49,2,1705.200116
36,15,1705.461967
50,1,1705.479961
49,2,1705.514938
46,5,1705.603885
49,2,1705.640867
0,51,1706.553346
43,8,1706.698279
40,11,1706.904149
49,2,1706.938129
29,22,1707.325908
49,2,1707.358888
50,1,1707.37588
45,6,1707.479835
47,4,1707.549797
46,5,1707.638731
44,7,1707.76566
35,16,1708.048496
43,8,1708.190416
40,11,1708.383308
49,2,1708.418285
50,1,1708.437277
43,8,1708.583193
18,33,1709.220831
48,3,1709.273816
45,6,1709.37974
50,1,1709.396729
50,1,1709.41372
48,3,1709.464694
47,4,1709.536652
45,6,1709.645601
46,5,1709.735553
38,13,1709.96942
40,11,1710.171301
48,3,1710.222261
49,2,1710.261238
44,7,1710.388166
39,12,1710.604043
41,10,1710.787939
40,11,1710.986825
45,6,1711.097763
48,3,1711.147735
41,10,1711.322637
46,5,1711.411586
46,5,1711.503532
49,2,1711.538515
49,2,1711.574493
28,23,1711.98726
46,5,1712.079204
41,10,1712.26611
44,7,1712.39203
46,5,1712.482975
47,4,1712.552951
44,7,1712.675882
46,5,1712.766814
44,7,1712.890759
16,35,1713.51239
47,4,1713.582366
39,12,1713.802226
46,5,1713.889192
44,7,1714.013121
50,1,1714.030096
19,32,1714.577786
50,1,1714.597775
46,5,1714.690723
42,9,1714.854628
45,6,1714.963566
30,21,1715.347348
49,2,1715.385328
21,30,1715.924022
39,12,1716.138899
45,6,1716.25884
39,12,1716.47171
49,2,1716.507688
44,7,1716.628619
42,9,1716.799522
14,37,1717.46416
26,25,1717.926883
50,1,1717.943871
49,2,1717.983849
38,13,1718.223713
48,3,1718.279692
47,4,1718.355638
26,25,1718.815377
30,21,1719.276114
39,12,1719.496005
48,3,1719.550958
44,7,1719.674899
49,2,1719.707886
-117,168,1722.949043
29,22,1723.371788
46,5,1723.465749
41,10,1723.650644
44,7,1723.787554
49,2,1723.838522
35,16,1724.233297
49,2,1724.301259
38,13,1724.647062
50,1,1724.672048
33,18,1725.064825
25,26,1725.56454
48,3,1725.646495
32,19,1726.026278
28,23,1726.444043
40,11,1726.632933
42,9,1726.797842
47,4,1726.872797
35,16,1727.153639
35,16,1727.490447
41,10,1727.660351
50,1,1727.683337
46,5,1727.777286
42,9,1727.937193
46,5,1728.03114
47,4,1728.103113
6,45,1728.903644
12,39,1729.637226
44,7,1729.77015
38,13,1730.005016
46,5,1730.092968
31,20,1730.446767
46,5,1730.534718
41,10,1730.707618
36,15,1730.979463
50,1,1730.996469
30,21,1731.379247
49,2,1731.415231
47,4,1731.485177
47,4,1731.561133
44,7,1731.687072
49,2,1731.72704
32,19,1732.069843
40,11,1732.272743
40,11,1732.468619
47,4,1732.537579
47,4,1732.604541
47,4,1732.675498
40,11,1732.875385
39,12,1733.091274
45,6,1733.214192
44,7,1733.335126
46,5,1733.428083
41,10,1733.598976
44,7,1733.724905
44,7,1733.861827
46,5,1733.945792
48,3,1734.004754
38,13,1734.243608
44,7,1734.371536
38,13,1734.614397
48,3,1734.666378
47,4,1734.739328
41,10,1734.934216
42,9,1735.099122
43,8,1735.244054
42,9,1735.409956
42,9,1735.570868
46,5,1735.658804
48,3,1735.70979
49,2,1735.750754
48,3,1735.810717
49,2,1735.846696
50,1,1735.863702
43,8,1736.007605
50,1,1736.026611
46,5,1736.124541
41,10,1736.308434
48,3,1736.359405
43,8,1736.50134
44,7,1736.623271
46,5,1736.71422
38,13,1736.956072
46,5,1737.046015
45,6,1737.152954
42,9,1737.322859
48,3,1737.376829
48,3,1737.432796
43,8,1737.580726
50,1,1737.601714
49,2,1737.635681
45,6,1737.743634
40,11,1737.952511
32,19,1738.303301
30,21,1738.670092
45,6,1738.787026
47,4,1738.862983
39,12,1739.073874
50,1,1739.093851
37,14,1739.34271
48,3,1739.396679
45,6,1739.502621
48,3,1739.556588
25,26,1740.03332
43,8,1740.181253
48,3,1740.238201
47,4,1740.317158
44,7,1740.442087
50,1,1740.460077
16,35,1741.097712
48,3,1741.152691
45,6,1741.26262
40,11,1741.463515
45,6,1741.572459
50,1,1741.591447
48,3,1741.641414
37,14,1741.902254
50,1,1741.921244
50,1,1741.940233
48,3,1741.997202
45,6,1742.106141
47,4,1742.177114
49,2,1742.215077
48,3,1742.27406
44,7,1742.400987
45,6,1742.501917
44,7,1742.625859
45,6,1742.742793
37,14,1742.993645
50,1,1743.011635
43,8,1743.154544
41,10,1743.33744
44,7,1743.459372
44,7,1743.577318
44,7,1743.701249
49,2,1743.741226
41,10,1743.935101
50,1,1743.95509
48,3,1744.007071
43,8,1744.158988
30,21,1744.540755
-9,60,1745.683121
42,9,1745.855008
45,6,1745.964947
29,22,1746.353727
41,10,1746.561623
45,6,1746.677556
29,22,1747.107297
49,2,1747.145277
31,20,1747.526061
48,3,1747.584027
44,7,1747.723948
49,2,1747.764924
43,8,1747.919835
44,7,1748.051762
48,3,1748.105729
48,3,1748.160699
44,7,1748.288625
47,4,1748.363583
37,14,1748.612441
41,10,1748.801334
43,8,1748.962243
39,12,1749.369013
48,3,1749.438971
38,13,1749.752793
36,15,1750.044628
50,1,1750.063619
46,5,1750.161561
46,5,1750.284493
40,11,1750.55134
37,14,1750.817189
50,1,1750.837176
32,19,1751.258938
43,8,1751.424842
41,10,1751.701685
49,2,1751.744661
7,44,1752.612168
-2,53,1753.685559
46,5,1753.783505
47,4,1753.85946
39,12,1754.095325
40,11,1754.342185
50,1,1754.365171
49,2,1754.409147
37,14,1754.65201
45,6,1754.761946
50,1,1754.783936
39,12,1755.001812
29,22,1755.404597
46,5,1755.507522
43,8,1755.655442
50,1,1755.673443
34,17,1756.000245
48,3,1756.052215
48,3,1756.110182
48,3,1756.16815
42,9,1756.330055
44,7,1756.456985
44,7,1756.576916
46,5,1756.667863
23,28,1757.179571
30,21,1757.622324
47,4,1757.693279
50,1,1757.711269
26,25,1758.20399
44,7,1758.333931
49,2,1758.374909
40,11,1758.568782
21,30,1759.208419
46,5,1759.307363
50,1,1759.326353
42,9,1759.493256
43,8,1759.642184
50,1,1759.661162
42,9,1759.841059
