#{"t_start": 1595252445.9527411, "env_id": "NovelGridworld-v0"}
r,l,t 
12,39,473.915628
43,8,473.974595
41,10,474.043557
43,8,474.096524
44,7,474.151493
40,11,474.225451
43,8,474.281418
43,8,474.337386
49,2,474.351378
47,4,474.378362
26,25,474.540268
49,2,474.555261
24,27,474.731158
48,3,474.753145
17,34,474.987013
46,5,475.032984
48,3,475.059969
43,8,475.126931
46,5,475.164908
22,29,475.354799
38,13,475.437751
45,6,475.478729
30,21,475.616648
43,8,475.667621
35,16,475.77356
49,2,475.787551
49,2,475.799543
40,11,475.867505
41,10,475.932467
34,17,476.053399
47,4,476.088376
50,1,476.096372
46,5,476.128353
46,5,476.162336
45,6,476.200314
48,3,476.2203
49,2,476.234293
50,1,476.242289
48,3,476.260279
37,14,476.353226
50,1,476.362219
49,2,476.37721
45,6,476.416187
45,6,476.456165
48,3,476.476154
43,8,476.529124
15,36,476.765985
30,21,476.907903
45,6,476.951881
47,4,476.977863
50,1,476.98586
46,5,477.01984
46,5,477.054819
47,4,477.082803
46,5,477.114784
50,1,477.12378
49,2,477.138772
46,5,477.17475
40,11,477.247707
23,28,477.434616
44,7,477.479576
36,15,477.57752
43,8,477.630489
36,15,477.72843
43,8,477.778404
46,5,477.809386
49,2,477.823377
32,19,477.946306
45,6,477.989282
-2,53,478.335083
50,1,478.343079
48,3,478.362067
50,1,478.371062
50,1,478.378058
50,1,478.386054
49,2,478.398044
50,1,478.405042
42,9,478.462008
45,6,478.502985
50,1,478.51198
44,7,478.559951
47,4,478.584939
47,4,478.612923
48,3,478.63191
48,3,478.654896
40,11,478.729854
45,6,478.767833
47,4,478.796815
50,1,478.804811
49,2,478.817803
46,5,478.850783
43,8,478.905752
46,5,478.940735
50,1,478.94873
44,7,478.997699
34,17,479.105637
47,4,479.130625
29,22,479.274555
16,35,479.507405
48,3,479.528394
34,17,479.639331
46,5,479.675309
38,13,479.765257
40,11,479.832219
31,20,479.959145
40,11,480.036103
35,16,480.135045
40,11,480.209001
23,28,480.395895
50,1,480.402889
47,4,480.432872
36,15,480.532816
47,4,480.561798
39,12,480.642753
47,4,480.670737
46,5,480.704716
50,1,480.711711
42,9,480.769679
46,5,480.801659
46,5,480.83364
43,8,480.887612
28,23,481.046518
46,5,481.081498
46,5,481.114479
49,2,481.127471
37,14,481.223417
45,6,481.264392
34,17,481.37533
35,16,481.480269
48,3,481.500259
42,9,481.556226
46,5,481.593203
40,11,481.66716
49,2,481.680154
42,9,481.738119
48,3,481.760107
39,12,481.836066
38,13,481.921014
49,2,481.935006
48,3,481.954994
48,3,481.976981
37,14,482.072927
23,28,482.254826
48,3,482.276812
44,7,482.324797
46,5,482.35778
50,1,482.364758
48,3,482.384747
28,23,482.538657
35,16,482.643597
39,12,482.729551
11,40,483.000393
41,10,483.068352
43,8,483.121322
48,3,483.140311
19,32,483.363184
49,2,483.379173
44,7,483.425149
48,3,483.445138
45,6,483.487111
40,11,483.566066
40,11,483.639025
8,43,483.918863
12,39,484.190705
46,5,484.225685
28,23,484.375601
37,14,484.466562
49,2,484.480539
47,4,484.505526
38,13,484.590475
43,8,484.643444
34,17,484.753381
50,1,484.761377
49,2,484.775369
50,1,484.783364
31,20,484.91629
30,21,485.057209
43,8,485.109176
35,16,485.213116
45,6,485.257091
22,29,485.44898
4,47,485.754805
48,3,485.773793
-58,109,486.492379
36,15,486.592321
37,14,486.68427
44,7,486.730243
39,12,486.809212
39,12,486.890149
47,4,486.917134
50,1,486.92413
43,8,486.9741
28,23,487.136008
-3,54,487.489805
45,6,487.529782
44,7,487.574756
44,7,487.620728
48,3,487.640718
43,8,487.693686
45,6,487.732664
40,11,487.805623
50,1,487.812617
45,6,487.853594
48,3,487.874582
47,4,487.901567
47,4,487.927551
47,4,487.955537
42,9,488.019499
44,7,488.065472
24,27,488.246368
44,7,488.295341
45,6,488.332319
50,1,488.339314
46,5,488.374297
44,7,488.419269
49,2,488.431262
32,19,488.555191
38,13,488.637142
28,23,488.791055
50,1,488.798065
38,13,488.884
48,3,488.902989
46,5,488.933971
48,3,488.955959
49,2,488.968952
47,4,488.997935
43,8,489.052903
50,1,489.058899
42,9,489.117866
36,15,489.21781
46,5,489.254788
47,4,489.283769
48,3,489.303758
43,8,489.357727
50,1,489.364723
45,6,489.4047
50,1,489.410696
47,4,489.43868
45,6,489.481656
45,6,489.519633
48,3,489.539625
31,20,489.669547
46,5,489.70353
4,47,490.009351
46,5,490.043347
46,5,490.075315
50,1,490.082309
36,15,490.185251
50,1,490.194245
42,9,490.255211
38,13,490.34116
45,6,490.383138
44,7,490.432107
49,2,490.4461
47,4,490.475082
48,3,490.495071
46,5,490.527054
48,3,490.547041
40,11,490.623998
39,12,490.709947
42,9,490.777909
43,8,490.836874
42,9,490.903837
44,7,490.958804
16,35,491.221653
30,21,491.376564
40,11,491.454519
44,7,491.50449
45,6,491.547465
49,2,491.563456
28,23,491.733358
48,3,491.755346
44,7,491.805317
46,5,491.842295
44,7,491.893265
45,6,491.940238
33,18,492.07716
45,6,492.118135
45,6,492.159112
42,9,492.21708
48,3,492.236068
45,6,492.277044
49,2,492.292037
44,7,492.33701
33,18,492.453944
34,17,492.562879
46,5,492.595862
44,7,492.645833
46,5,492.678813
48,3,492.7008
45,6,492.740777
50,1,492.747773
43,8,492.800743
45,6,492.839719
47,4,492.867703
45,6,492.908683
35,16,493.018618
46,5,493.052597
33,18,493.170529
41,10,493.243487
49,2,493.256482
47,4,493.284465
36,15,493.384406
32,19,493.508335
46,5,493.539316
46,5,493.571297
49,2,493.586291
50,1,493.5943
37,14,493.687233
50,1,493.694229
42,9,493.751194
49,2,493.767189
50,1,493.775181
50,1,493.783176
43,8,493.834148
45,6,493.871125
23,28,494.064013
33,18,494.186943
24,27,494.36784
43,8,494.421808
48,3,494.441796
39,12,494.525748
46,5,494.560727
14,37,494.79859
44,7,494.847563
30,21,494.980486
43,8,495.04245
49,2,495.056443
42,9,495.115407
48,3,495.134397
22,29,495.326288
47,4,495.354285
33,18,495.471203
35,16,495.575145
49,2,495.589151
45,6,495.630111
43,8,495.683081
47,4,495.710065
49,2,495.725057
32,19,495.848984
36,15,495.943933
48,3,495.963919
43,8,496.022885
47,4,496.050871
40,11,496.121829
48,3,496.143817
44,7,496.189805
36,15,496.291733
48,3,496.312717
48,3,496.333706
49,2,496.3487
50,1,496.355693
48,3,496.374683
44,7,496.419656
49,2,496.43265
21,30,496.623538
50,1,496.631549
37,14,496.720484
50,1,496.727478
49,2,496.74247
36,15,496.843412
50,1,496.850408
48,3,496.870398
38,13,496.955348
47,4,496.981335
46,5,497.020311
23,28,497.201205
38,13,497.286156
46,5,497.322136
49,2,497.338127
48,3,497.358116
49,2,497.37011
44,7,497.419081
49,2,497.432072
32,19,497.559999
39,12,497.633956
49,2,497.645951
25,26,497.81785
47,4,497.843836
34,17,497.953772
31,20,498.088693
38,13,498.169647
47,4,498.193634
46,5,498.224615
50,1,498.231612
50,1,498.238608
46,5,498.27259
45,6,498.314564
9,42,498.588408
35,16,498.693346
45,6,498.731323
32,19,498.850255
46,5,498.885235
48,3,498.906223
48,3,498.927211
44,7,498.978181
50,1,498.986178
50,1,498.993172
50,1,498.999169
44,7,499.047144
48,3,499.066132
46,5,499.098114
37,14,499.188062
42,9,499.249026
44,7,499.297997
29,22,499.458905
47,4,499.485891
41,10,499.55185
41,10,499.615816
48,3,499.635802
48,3,499.656792
45,6,499.696767
36,15,499.797709
50,1,499.805704
46,5,499.838685
39,12,499.915641
50,1,499.922639
36,15,500.018582
44,7,500.066554
49,2,500.082544
44,7,500.128518
44,7,500.174491
50,1,500.181487
50,1,500.188483
50,1,500.195482
49,2,500.209472
40,11,500.279431
42,9,500.338398
42,9,500.401363
14,37,500.641225
45,6,500.679201
44,7,500.723177
45,6,500.764151
50,1,500.771147
39,12,500.846106
44,7,500.894078
46,5,500.928059
48,3,500.948045
45,6,500.990021
43,8,501.046988
46,5,501.081969
49,2,501.09596
48,3,501.115948
40,11,501.192906
42,9,501.25587
50,1,501.261865
45,6,501.298844
49,2,501.311837
47,4,501.340821
47,4,501.371801
46,5,501.407783
47,4,501.433767
43,8,501.486737
46,5,501.519732
48,3,501.540719
34,17,501.656654
32,19,501.778568
42,9,501.835534
50,1,501.84253
28,23,502.002437
34,17,502.117371
49,2,502.131366
47,4,502.157348
48,3,502.177338
44,7,502.223313
43,8,502.279278
48,3,502.300266
17,34,502.520139
46,5,502.55212
43,8,502.60509
42,9,502.665058
38,13,502.750007
48,3,502.771994
45,6,502.810971
46,5,502.843956
41,10,502.910914
46,5,502.943897
48,3,502.962883
44,7,503.012856
44,7,503.060828
41,10,503.125792
41,10,503.197752
44,7,503.246721
41,10,503.312684
43,8,503.368653
36,15,503.468593
44,7,503.517566
46,5,503.550548
30,21,503.683468
49,2,503.697461
46,5,503.73244
45,6,503.771421
47,4,503.796403
50,1,503.803401
45,6,503.84038
46,5,503.873361
48,3,503.893348
43,8,503.950317
44,7,504.000289
39,12,504.082239
47,4,504.111225
35,16,504.215164
50,1,504.223159
49,2,504.236152
49,2,504.249144
38,13,504.336093
48,3,504.360079
36,15,504.46302
48,3,504.485007
50,1,504.491004
42,9,504.54997
44,7,504.598944
46,5,504.630922
20,31,504.830808
48,3,504.850797
47,4,504.879779
46,5,504.913759
48,3,504.93475
35,16,505.041686
48,3,505.062676
45,6,505.102651
42,9,505.162616
47,4,505.1916
29,22,505.328521
46,5,505.364501
50,1,505.371497
50,1,505.379492
44,7,505.422469
41,10,505.487431
45,6,505.529405
42,9,505.58837
45,6,505.627349
49,2,505.642339
47,4,505.669326
9,42,505.935171
44,7,505.979146
44,7,506.024119
28,23,506.170037
48,3,506.189026
37,14,506.278974
50,1,506.286968
37,14,506.381913
27,24,506.531826
44,7,506.578801
20,31,506.775702
42,9,506.835663
42,9,506.898615
47,4,506.926615
37,14,507.021544
31,20,507.160464
45,6,507.200457
42,9,507.260407
50,1,507.269404
47,4,507.295387
2,49,507.617201
40,11,507.686161
44,7,507.729137
46,5,507.759119
47,4,507.785107
47,4,507.811089
44,7,507.856063
45,6,507.894042
40,11,507.966
46,5,507.998981
43,8,508.05795
49,2,508.07294
49,2,508.085931
50,1,508.092929
44,7,508.136902
41,10,508.20886
47,4,508.233847
43,8,508.287815
50,1,508.29581
41,10,508.363772
45,6,508.406746
47,4,508.432733
43,8,508.488701
46,5,508.521679
47,4,508.547664
38,13,508.634615
47,4,508.659601
49,2,508.674592
45,6,508.71557
46,5,508.749548
46,5,508.78153
49,2,508.796521
48,3,508.815511
42,9,508.875476
42,9,508.934441
50,1,508.941439
44,7,508.99041
39,12,509.073362
39,12,509.163311
50,1,509.171306
47,4,509.201288
44,7,509.25026
44,7,509.296233
18,33,509.518106
39,12,509.596061
45,6,509.642034
30,21,509.775967
49,2,509.790963
44,7,509.837922
40,11,509.909879
47,4,509.938864
50,1,509.944859
49,2,509.957853
47,4,509.985838
49,2,509.998828
28,23,510.150741
50,1,510.158737
43,8,510.209708
35,16,510.311647
44,7,510.361621
48,3,510.383606
45,6,510.428581
50,1,510.436577
50,1,510.443573
47,4,510.469557
48,3,510.490546
42,9,510.551509
44,7,510.597483
45,6,510.637462
45,6,510.680435
47,4,510.70742
3,48,511.022239
46,5,511.05822
36,15,511.162158
46,5,511.196139
47,4,511.222123
45,6,511.262102
47,4,511.289087
48,3,511.311072
46,5,511.344053
47,4,511.375037
50,1,511.382033
50,1,511.390028
50,1,511.398024
25,26,511.572921
45,6,511.613897
35,16,511.719852
49,2,511.733831
48,3,511.754816
40,11,511.827774
42,9,511.887739
44,7,511.934712
50,1,511.942708
45,6,511.982685
50,1,511.989681
44,7,512.037654
47,4,512.063638
45,6,512.106613
47,4,512.131602
40,11,512.20056
39,12,512.282511
47,4,512.310497
40,11,512.383454
50,1,512.392449
37,14,512.485395
38,13,512.574343
41,10,512.643303
44,7,512.694277
39,12,512.772232
48,3,512.792218
45,6,512.832195
47,4,512.859179
49,2,512.874171
43,8,512.931138
30,21,513.072057
49,2,513.08805
48,3,513.110035
49,2,513.126028
47,4,513.152012
50,1,513.160006
45,6,513.201983
48,3,513.220971
49,2,513.234963
47,4,513.261948
42,9,513.319915
47,4,513.345901
48,3,513.364889
43,8,513.422855
49,2,513.435848
47,4,513.459834
47,4,513.487819
50,1,513.494815
44,7,513.537788
45,6,513.576767
43,8,513.631734
41,10,513.697697
40,11,513.768657
46,5,513.799639
42,9,513.860603
49,2,513.874596
50,1,513.881592
45,6,513.921568
47,4,513.950551
42,9,514.007519
17,34,514.236386
38,13,514.325336
50,1,514.332333
49,2,514.345324
31,20,514.487243
49,2,514.500234
49,2,514.516225
43,8,514.568194
44,7,514.615168
48,3,514.634157
48,3,514.652146
41,10,514.716109
15,36,514.947975
46,5,514.979956
46,5,515.01294
50,1,515.019936
45,6,515.058911
49,2,515.070906
49,2,515.084896
46,5,515.119878
48,3,515.139867
46,5,515.171849
47,4,515.198833
49,2,515.210823
47,4,515.235809
44,7,515.282784
44,7,515.327758
49,2,515.342747
48,3,515.361737
42,9,515.422703
21,30,515.613592
30,21,515.750515
45,6,515.791489
40,11,515.865446
50,1,515.873442
43,8,515.92841
48,3,515.950413
42,9,516.014379
42,9,516.073342
48,3,516.095329
49,2,516.109322
43,8,516.166273
40,11,516.238233
46,5,516.270214
44,7,516.317185
44,7,516.362177
44,7,516.407134
39,12,516.4941
50,1,516.501081
43,8,516.555064
43,8,516.613015
36,15,516.709961
32,19,516.833889
47,4,516.858876
40,11,516.932833
38,13,517.019782
47,4,517.046767
47,4,517.073751
41,10,517.145709
43,8,517.200677
40,11,517.271636
42,9,517.331602
46,5,517.365581
47,4,517.392567
48,3,517.412556
43,8,517.465523
46,5,517.499504
50,1,517.5065
31,20,517.635428
49,2,517.647419
50,1,517.654415
32,19,517.781342
48,3,517.800332
41,10,517.866293
47,4,517.89328
44,7,517.941251
48,3,517.960239
50,1,517.967234
44,7,518.027201
50,1,518.037194
41,10,518.11615
44,7,518.166121
46,5,518.199101
48,3,518.218091
41,10,518.283053
43,8,518.338021
48,3,518.357011
46,5,518.388993
46,5,518.423973
44,7,518.469945
50,1,518.477943
42,9,518.536907
43,8,518.589876
45,6,518.627854
50,1,518.63585
46,5,518.667833
48,3,518.689819
43,8,518.73979
42,9,518.798758
50,1,518.805752
39,12,518.880709
36,15,518.976655
33,18,519.094584
48,3,519.117572
47,4,519.146557
47,4,519.17454
44,7,519.218514
31,20,519.350453
40,11,519.424397
42,9,519.489359
42,9,519.555319
45,6,519.60929
49,2,519.626278
46,5,519.667255
45,6,519.720224
35,16,519.846151
46,5,519.886128
48,3,519.909116
36,15,520.015054
42,9,520.078018
48,3,520.102004
45,6,520.14498
47,4,520.173964
48,3,520.194951
44,7,520.239924
40,11,520.314881
40,11,520.38684
37,14,520.488781
50,1,520.496776
47,4,520.523762
39,12,520.610712
27,24,520.784611
43,8,520.846575
46,5,520.883555
50,1,520.892549
50,1,520.899546
46,5,520.940521
50,1,520.952513
18,33,521.232353
47,4,521.263337
29,22,521.42624
46,5,521.46322
42,9,521.528182
48,3,521.551168
43,8,521.610135
45,6,521.658108
47,4,521.690089
49,2,521.70608
35,16,521.828009
42,9,521.89897
50,1,521.907964
43,8,521.971927
34,17,522.100852
48,3,522.125838
47,4,522.154821
44,7,522.202793
38,13,522.291743
44,7,522.336715
50,1,522.343713
49,2,522.357704
48,3,522.377693
47,4,522.406676
47,4,522.434659
48,3,522.456648
49,2,522.471638
45,6,522.512617
41,10,522.579578
49,2,522.594567
42,9,522.661529
47,4,522.687514
47,4,522.714499
43,8,522.778461
47,4,522.812442
50,1,522.824437
41,10,522.999574
47,4,523.040551
43,8,523.113508
32,19,523.26642
42,9,523.333383
43,8,523.390348
49,2,523.40534
47,4,523.434323
50,1,523.444318
46,5,523.487292
48,3,523.508281
23,28,523.686179
41,10,523.75114
48,3,523.773128
40,11,523.844088
33,18,523.965018
38,13,524.04797
48,3,524.066959
45,6,524.108936
49,2,524.123925
49,2,524.137917
44,7,524.18489
48,3,524.205878
46,5,524.237859
48,3,524.258847
47,4,524.287831
41,10,524.354795
43,8,524.409762
47,4,524.439743
50,1,524.447738
45,6,524.503707
40,11,524.587658
49,2,524.60165
49,2,524.615642
47,4,524.643626
47,4,524.669612
32,19,524.795538
39,12,524.886486
50,1,524.893481
50,1,524.901477
42,9,524.968438
42,9,525.033401
49,2,525.048398
49,2,525.062384
48,3,525.086372
44,7,525.139341
41,10,525.205303
35,16,525.31424
32,19,525.45116
48,3,525.474147
47,4,525.50413
49,2,525.520122
50,1,525.527117
38,13,525.614066
48,3,525.638054
38,13,525.723005
