#{"t_start": 1595250405.177114, "env_id": "NovelGridworld-v0"}
r,l,t
46,5,856.609067
24,27,856.839933
50,1,856.848927
47,4,856.885905
44,7,856.942872
33,18,857.099782
45,6,857.151763
39,12,857.253695
47,4,857.290673
49,2,857.31266
49,2,857.337647
47,4,857.378623
50,1,857.389615
39,12,857.489558
46,5,857.533533
50,1,857.542528
45,6,857.596495
48,3,857.631475
46,5,857.692446
45,6,857.771395
43,8,857.871338
45,6,857.9383
49,2,857.9563
48,3,857.982289
50,1,857.991268
31,20,858.17017
43,8,858.241141
48,3,858.266111
21,30,858.527959
21,30,858.790808
44,7,858.851772
48,3,858.878757
40,11,858.968705
42,9,859.069647
40,11,859.20457
48,3,859.239548
46,5,859.305511
50,1,859.317504
-1,52,859.783235
48,3,859.814217
45,6,859.864191
49,2,859.882194
44,7,859.943143
13,38,860.274952
37,14,860.394885
48,3,860.420868
48,3,860.446855
41,10,860.532805
44,7,860.59378
44,7,860.653733
38,13,860.76367
45,6,860.814641
44,7,860.87362
46,5,860.917581
43,8,860.986542
35,16,861.125462
47,4,861.159444
45,6,861.210415
50,1,861.21841
39,12,861.326362
50,1,861.338355
46,5,861.383315
38,13,861.494249
45,6,861.54522
46,5,861.589195
27,24,861.795081
44,7,861.855043
43,8,861.925001
48,3,861.949987
50,1,861.958982
11,40,862.314776
31,20,862.547645
36,15,862.708554
47,4,862.752523
29,22,863.00138
47,4,863.035361
47,4,863.076339
34,17,863.220254
50,1,863.229249
50,1,863.238255
47,4,863.270225
50,1,863.28123
50,1,863.289214
23,28,863.556061
48,3,863.592049
30,21,863.801919
36,15,863.929845
40,11,864.033785
46,5,864.095754
30,21,864.293636
40,11,864.391582
46,5,864.433566
46,5,864.489526
41,10,864.585468
26,25,864.798344
36,15,864.929269
41,10,865.029211
46,5,865.08418
50,1,865.097172
49,2,865.11816
41,10,865.20611
41,10,865.29206
45,6,865.343033
50,1,865.354023
47,4,865.391003
49,2,865.408992
48,3,865.436976
50,1,865.44797
47,4,865.486948
42,9,865.570899
28,23,865.779779
49,2,865.799767
48,3,865.830749
46,5,865.875723
28,23,866.07361
48,3,866.099594
46,5,866.142569
4,47,866.546337
46,5,866.590311
43,8,866.657272
23,28,866.889139
37,14,867.007072
44,7,867.068052
48,3,867.09602
50,1,867.108014
48,3,867.137995
35,16,867.277915
43,8,867.364865
44,7,867.446818
49,2,867.466806
49,2,867.487795
35,16,867.63471
44,7,867.696675
47,4,867.735651
22,29,868.007495
41,10,868.115432
43,8,868.182393
40,11,868.283339
50,1,868.297327
46,5,868.347299
49,2,868.368287
41,10,868.457235
41,10,868.559179
-1,52,869.030905
49,2,869.049894
50,1,869.058889
46,5,869.105861
34,17,869.255778
44,7,869.31874
49,2,869.335731
47,4,869.372707
46,5,869.417682
27,24,869.622565
29,22,869.797463
47,4,869.834452
48,3,869.862425
48,3,869.888412
49,2,869.905401
48,3,869.931385
45,6,869.981357
50,1,869.992361
47,4,870.027346
37,14,870.152257
43,8,870.235211
50,1,870.246204
39,12,870.396127
24,27,870.684951
32,19,870.911825
48,3,870.944801
24,27,871.254622
49,2,871.280608
48,3,871.309592
41,10,871.39954
47,4,871.434518
50,1,871.445513
47,4,871.480492
47,4,871.516472
40,11,871.610419
41,10,871.697367
49,2,871.715357
44,7,871.77932
50,1,871.788318
45,6,871.839285
44,7,871.90025
44,7,871.961215
43,8,872.030175
45,6,872.083146
45,6,872.140112
40,11,872.250055
34,17,872.426948
49,2,872.443937
49,2,872.461928
50,1,872.469921
43,8,872.538883
47,4,872.573862
44,7,872.639825
42,9,872.721777
36,15,872.858698
45,6,872.912667
48,3,872.938652
45,6,872.990623
30,21,873.180512
43,8,873.25347
47,4,873.288451
38,13,873.405383
48,3,873.433367
45,6,873.490334
43,8,873.560294
42,9,873.650241
50,1,873.661236
43,8,873.730196
46,5,873.780168
46,5,873.822143
48,3,873.848128
49,2,873.866117
48,3,873.892118
38,13,874.010034
43,8,874.081993
48,3,874.11399
37,14,874.244898
42,9,874.325853
41,10,874.417799
50,1,874.427794
43,8,874.497753
48,3,874.528735
47,4,874.566714
49,2,874.584702
47,4,874.619683
37,14,874.740616
38,13,874.87054
47,4,874.915514
41,10,875.004461
35,16,875.158373
39,12,875.262312
48,3,875.290297
44,7,875.355259
48,3,875.385242
42,9,875.467193
48,3,875.497177
50,1,875.507171
37,14,875.623104
39,12,875.743037
45,6,875.799004
47,4,875.833982
45,6,875.885955
48,3,875.915936
47,4,875.952917
48,3,875.980898
45,6,876.050858
28,23,876.324702
48,3,876.349685
42,9,876.42864
44,7,876.488605
46,5,876.535579
29,22,876.725469
19,32,877.000312
33,18,877.163217
36,15,877.297139
48,3,877.325125
41,10,877.416073
38,13,877.531004
33,18,877.698909
47,4,877.732888
50,1,877.741884
45,6,877.796852
10,41,878.146652
50,1,878.155644
42,9,878.2346
43,8,878.304559
41,10,878.39151
42,9,878.486455
44,7,878.574409
50,1,878.585397
41,10,878.70233
37,14,878.830256
43,8,878.899218
43,8,878.976171
42,9,879.053127
50,1,879.063122
46,5,879.106097
46,5,879.148072
38,13,879.262008
36,15,879.392931
30,21,879.581825
47,4,879.618801
47,4,879.654781
48,3,879.683764
40,11,879.781707
50,1,879.790702
24,27,880.022568
45,6,880.094537
17,34,880.443326
42,9,880.517283
49,2,880.54127
34,17,880.687185
40,11,880.786129
42,9,880.863085
47,4,880.899065
40,11,880.994008
44,7,881.073972
30,21,881.337816
48,3,881.383785
48,3,881.433754
41,10,881.572683
49,2,881.598661
47,4,881.660624
45,6,881.722588
40,11,881.826529
41,10,881.942462
36,15,882.144351
47,4,882.202312
39,12,882.321251
48,3,882.363221
47,4,882.418188
42,9,882.537119
24,27,882.808962
33,18,883.031834
28,23,883.312672
46,5,883.353648
48,3,883.380633
45,6,883.437601
48,3,883.465584
50,1,883.478582
43,8,883.552534
42,9,883.651476
49,2,883.68046
48,3,883.717438
43,8,883.817381
50,1,883.831372
50,1,883.845366
38,13,883.987283
29,22,884.233142
34,17,884.375059
27,24,884.593932
48,3,884.628912
48,3,884.664891
-4,55,885.25955
49,2,885.282537
40,11,885.420459
50,1,885.43145
49,2,885.44944
36,15,885.576368
33,18,885.732277
49,2,885.749267
46,5,885.799238
50,1,885.811231
48,3,885.84821
45,6,885.932161
47,4,885.981135
47,4,886.030105
45,6,886.092069
49,2,886.111059
5,46,886.52382
42,9,886.608772
44,7,886.667738
47,4,886.704717
18,33,887.035526
-5,56,887.528242
46,5,887.572216
49,2,887.590207
41,10,887.673158
47,4,887.708138
18,33,888.007965
41,10,888.110906
47,4,888.152882
36,15,888.306792
41,10,888.393742
37,14,888.51867
17,34,888.808504
49,2,888.827504
20,31,889.136316
50,1,889.149308
43,8,889.242253
34,17,889.400162
50,1,889.409158
43,8,889.482116
43,8,889.550077
39,12,889.659014
46,5,889.712982
44,7,889.799932
50,1,889.812926
47,4,889.858898
39,12,890.01081
46,5,890.053786
15,36,890.421574
43,8,890.500528
48,3,890.528514
32,19,890.68842
49,2,890.70541
46,5,890.7494
47,4,890.789377
47,4,890.827339
49,2,890.845329
26,25,891.076197
29,22,891.296069
42,9,891.381021
50,1,891.391015
39,12,891.514943
41,10,891.603892
43,8,891.67685
31,20,891.848752
40,11,891.947695
35,16,892.108601
44,7,892.175564
46,5,892.219538
43,8,892.291496
48,3,892.322478
43,8,892.391439
48,3,892.417423
45,6,892.475389
48,3,892.510373
37,14,892.673282
48,3,892.705258
42,9,892.797204
45,6,892.850175
42,9,892.931127
44,7,892.999088
46,5,893.04806
44,7,893.130014
47,4,893.177985
40,11,893.308909
37,14,893.476812
35,16,893.651711
50,1,893.661706
48,3,893.69169
43,8,893.775641
38,13,893.93255
37,14,894.068472
26,25,894.284347
49,2,894.303336
47,4,894.346312
36,15,894.507219
49,2,894.524209
47,4,894.558189
40,11,894.657131
46,5,894.711101
48,3,894.742083
50,1,894.752079
44,7,894.813042
48,3,894.844024
49,2,894.862014
50,1,894.873008
44,7,894.933972
42,9,895.012926
30,21,895.190825
50,1,895.199819
48,3,895.225804
38,13,895.33674
45,6,895.391708
45,6,895.446677
34,17,895.59659
45,6,895.649561
36,15,895.781484
41,10,895.865435
46,5,895.91942
32,19,896.104299
48,3,896.131282
49,2,896.149272
47,4,896.182253
47,4,896.215233
39,12,896.321174
47,4,896.363149
48,3,896.389134
31,20,896.56803
39,12,896.671973
46,5,896.712947
49,2,896.729937
49,2,896.747927
49,2,896.765916
48,3,896.790902
50,1,896.799898
48,3,896.825883
42,9,896.911832
37,14,897.034762
44,7,897.094727
49,2,897.112716
37,14,897.230649
37,14,897.356575
30,21,897.566456
48,3,897.597437
41,10,897.69938
26,25,898.005204
50,1,898.021194
48,3,898.057173
37,14,898.182101
43,8,898.268051
45,6,898.346007
49,2,898.371991
41,10,898.486925
46,5,898.538894
46,5,898.588866
44,7,898.659826
46,5,898.711794
44,7,898.789749
48,3,898.818735
40,11,898.934667
49,2,898.966648
50,1,898.979642
44,7,899.10557
23,28,899.491349
46,5,899.583293
42,9,899.705222
47,4,899.763194
43,8,899.872126
41,10,900.006052
27,24,900.38483
40,11,900.486771
42,9,900.562728
35,16,900.697649
41,10,900.781603
50,1,900.790609
49,2,900.807589
47,4,900.842566
41,10,900.927519
28,23,901.122405
42,9,901.197362
44,7,901.252332
46,5,901.297303
42,9,901.377258
48,3,901.406241
49,2,901.422233
50,1,901.432227
46,5,901.476202
20,31,901.762036
48,3,901.79002
47,4,901.835995
29,22,902.019887
42,9,902.093847
26,25,902.304723
28,23,902.495614
41,10,902.593557
50,1,902.60555
46,5,902.655521
14,37,903.029308
49,2,903.057292
43,8,903.16323
43,8,903.251179
47,4,903.296152
47,4,903.342126
45,6,903.406089
35,16,903.574991
48,3,903.600977
45,6,903.652946
47,4,903.686928
50,1,903.694922
48,3,903.722906
38,13,903.839838
42,9,903.918793
47,4,903.954783
50,1,903.964766
49,2,903.983756
36,15,904.118678
49,2,904.138667
49,2,904.156657
50,1,904.164651
46,5,904.210625
50,1,904.21962
38,13,904.336553
36,15,904.47847
40,11,904.577415
46,5,904.622387
48,3,904.648372
49,2,904.665363
45,6,904.717333
24,27,904.949201
43,8,905.017159
41,10,905.10411
50,1,905.113105
46,5,905.158079
17,34,905.468899
48,3,905.493885
28,23,1066.446088
42,9,1081.884186
48,3,1083.28038
42,9,1085.404159
47,4,1099.855826
49,2,1101.118114
48,3,1102.492306
